Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
1025,"[632, 1585, 1539, 950, 92, 1640, 881, 1223, 1856, 1495, 1538, 620, 215, 1601, 1244, 1675, 857, 1654, 1519, 1298, 62, 683, 1379, 372, 1793, 1094, 1165, 850, 1954, 244, 417, 664, 1759, 1154, 776, 480, 677, 1655, 1839, 976, 1715, 1525, 686, 222, 553, 1605, 1795, 1305, 1503, 1840, 748, 1274, 400, 1701, 391, 1562, 410, 13, 854, 2055, 1649, 142, 1792, 780, 795, 160, 444, 106, 193, 1530, 949, 1912, 148, 461, 1089, 1944, 452, 1595, 67, 1916, 2030, 1593, 185, 1421, 1413, 416, 10, 37, 2036, 1700, 709, 1634, 1579, 414]",23,15,"[7, 21, 0, 23, 10, 11, 15, 22, 6, 9, 20, 14, 19, 13, 18, 5, 8, 17, 12, 16]","[1025, 177, 2843, 1266, 1716, 1463, 4716, 849, 4200, 2442, 2340, 765, 4726, 2429, 4861, 992, 4191, 3787, 1519, 786, 719, 812, 225, 3722, 2711, 3182, 1654, 1028, 3458, 3046, 1014, 2619, 1286, 3052, 172, 1964, 1218, 574, 2286, 4396, 4326, 88, 4050, 4124, 577, 362, 970, 2278, 4293, 4823, 4165, 250, 2848, 940, 4768, 2598, 2686, 4547, 2399, 3662, 3415, 1917, 3802, 1142, 436, 2607, 3029, 3611, 1039, 3205, 3067, 4274, 3782, 2906, 2942, 4123, 3752, 1418, 3504, 334, 4642, 263, 3344, 857, 4324, 168, 1385, 1152, 2608, 183, 537, 2362, 2263, 3145, 1848, 2955, 1291, 703, 4805, 3642, 3466, 1979, 3247, 3194, 4151, 2311, 3836, 2603, 1607, 2768, 1146, 2419, 2715, 2859, 2480, 411, 3445, 4098, 18, 3500, 1682, 783, 293, 2445, 1313, 654, 4042, 768, 3033, 222, 3598, 125, 3021, 1762, 2512, 2953, 1808, 373, 1969, 2343, 1626, 2406, 1611, 3270, 3666, 4580, 2501, 2356, 51, 281, 1184, 1387]","[1025, 177, 2843, 1716, 1463, 1266, 849, 4200, 765, 4716, 2442, 2340, 4726, 4861, 992, 1519, 4191, 786, 3787, 2711, 4396, 2429, 172, 719, 88, 574, 2286, 1028, 3458, 2619, 1654, 3182, 362, 3052, 225, 4326, 3722, 2598, 2686, 4547, 1917, 3802, 1142, 2607, 3611, 1039, 4274, 2906, 1964, 2942, 4123, 1418, 3504, 1014, 334, 4324, 168, 1152, 537, 3145, 1291, 4805, 3642, 3466, 1979, 3194, 1146, 2419, 2715, 2480, 1218, 411, 3445, 3500, 783, 1313, 4823, 222, 3598, 4165, 1808, 250, 2848, 373, 1969, 2406, 940, 3270, 3666, 4580, 2501, 51, 281, 4124, 4768]"
1026,[743],1,51,"[8, 18, 17, 19]","[4746, 701, 2713, 3299, 4552, 862, 970]","[4746, 701, 4552, 3299, 2713]"
1027,"[1051, 1304]",13,30,"[20, 15, 13, 18, 22, 17, 21, 11, 12, 19, 10, 16]","[368, 3056, 1978, 1014, 3450, 3108, 786, 2294, 2020, 2607, 177, 461, 2530, 4716, 438, 4328]","[368, 1014, 3056, 786, 2294, 2607, 3450, 461, 4716, 1978, 438, 4328]"
1028,"[1471, 2048, 1572, 222, 1519, 1303, 395, 244, 632, 709, 1715, 502, 171, 207, 697, 29, 1957, 414]",23,33,"[16, 18, 9, 12, 15, 0, 14, 21, 19, 13, 7, 17, 22, 20, 1, 8, 10, 23]","[2340, 1028, 4726, 4396, 2843, 1025, 1286, 4716, 3755, 177, 2429, 2174, 4793, 2406, 88, 459, 4304, 2988, 2445, 4124, 1519, 1499, 2187, 42, 411, 2810, 152, 182, 1014, 531, 2538, 4187, 4363, 3620, 2284, 2667, 3666, 3043]","[4726, 2340, 1028, 4396, 1286, 1025, 4716, 2174, 3755, 4793, 177, 459, 2843, 2445, 4124, 1519, 1499, 2429, 42, 152, 182, 1014, 4187, 2284, 2667, 3666]"
1029,"[1579, 1671]",95,35,"[19, 7, 18, 11, 14, 16, 12, 15]","[4345, 3770, 2005, 474, 1912, 1394, 1893]","[4345, 3770, 2005, 474, 1912, 1893]"
1030,"[1317, 109, 822, 1591, 1953]",129,5,"[14, 12, 11, 13, 19, 22, 15]","[177, 2564, 3209, 4126, 1193, 3574, 3874, 2429, 3434, 1784, 3205, 4366, 610, 1363, 4783]","[177, 3209, 1193, 3874, 2429, 3434, 2564, 1784, 3205, 610, 4783]"
1031,"[1349, 1356, 386, 415, 1841, 640, 1483, 1497]",146,51,"[7, 11, 19, 22, 16, 0, 13, 9, 8, 12, 14, 10, 23, 18, 15, 17, 20]","[2911, 2734, 114, 4478, 300, 4192, 504, 2337, 99, 3229, 3224, 753, 4717, 1802, 3947, 1100, 3127, 3556]","[2911, 2734, 114, 4478, 504, 300, 3224, 4717, 1802, 1100, 3556]"
1032,[37],13,42,"[19, 21, 20, 13]","[2765, 4547, 1878, 4894, 1370, 2270, 1387, 643, 3622, 4795, 4528]","[4547, 4894, 2270, 1387, 2765, 643, 3622]"
1033,"[1840, 232, 1347, 1172, 372, 1764, 1110, 1675, 646, 1030, 746, 2097, 2031, 1756, 1627, 923, 2007, 1406, 1854, 1167, 1324, 1942, 1250, 1742, 1322, 1491, 1957, 391, 667, 247, 1514, 1399, 417, 1792, 168, 98, 259, 215, 1846, 1298, 1229, 1850, 263, 671, 1284, 849, 700, 776, 1677, 1031, 1409, 1864, 880, 571, 1472, 1899, 1211, 1131, 1731, 688, 763, 425, 1551, 1246]",82,16,"[17, 15, 16, 13, 19, 20, 18, 14, 12, 11, 10, 8, 9]","[786, 2155, 4324, 362, 309, 2450, 3384, 4258, 232, 3301, 85, 177, 4114, 2043, 4846, 4459, 1164, 1507, 2950, 4281, 334, 1033, 3193, 3598, 4771, 4330, 2285, 3107, 2661, 4716, 4835, 411, 714, 2710, 4078, 4110, 516, 1797, 98, 1372, 2833, 2993, 4767, 2066, 4610, 2104, 3546, 2399, 3927, 3621, 4625, 3011, 1716, 1469, 79, 1950, 1085, 953, 3958, 418, 1741, 3464, 2698, 1815, 3893, 1082, 4739, 8, 2322, 923, 4803, 3687, 7, 4855, 557, 3658, 1377, 3020, 4087, 373, 3466, 3506, 2415, 4100, 4532, 2284, 3105, 4743, 2121, 4549, 1848, 4417, 4015, 2479, 2577, 4407, 307, 541, 1969, 4253, 420, 3955]","[786, 2155, 362, 4324, 309, 2450, 4114, 3384, 4258, 232, 177, 3301, 4281, 85, 4459, 1164, 4330, 2661, 2950, 2043, 4846, 1372, 1033, 2066, 4610, 2399, 3621, 4625, 3011, 1716, 1469, 79, 1085, 3958, 418, 3107, 1741, 3464, 1082, 4739, 8, 2322, 4716, 923, 3687, 557, 3658, 1377, 3020, 373, 3466, 3506, 4100, 2284, 2121, 1848, 2710, 4407, 307, 541, 4253, 4771, 2285]"
1034,"[346, 1259, 683, 956, 521, 645, 258, 295, 2003, 417, 259, 362, 31, 230, 653, 58, 77, 310, 272, 2014, 1324, 459, 1391, 298, 1369, 1154, 95, 2006, 49, 324, 1438, 746, 1113, 1082, 778, 71, 1260, 238, 229, 393, 1741, 266, 1624, 2, 73, 1049, 1701, 1079, 391, 1322, 649, 1147, 580, 2034, 216, 1764, 1980, 1670, 1697, 1189, 912, 1190, 334, 699, 1569, 1305, 1605, 1274, 1872, 477, 1129, 41, 607, 414, 1566, 212, 1616, 170, 529, 112, 486, 74, 1294, 1075, 491, 1788, 786, 1727, 1065, 1419, 1245, 24, 1046, 1784, 1656, 1137, 307, 633, 239]",23,24,"[8, 18, 19, 10, 12, 13, 14, 16, 20, 15, 6, 7, 9, 17, 22, 23, 21, 4, 0, 11, 3, 5, 2]","[1266, 2884, 3225, 577, 2322, 786, 1034, 3355, 762, 765, 1716, 4731, 4716, 177, 2722, 3966, 1184, 3077, 310, 1650, 1750, 3013, 1674, 4250, 422, 3562, 3804, 4537, 534, 2347, 2378, 574, 362, 2613, 1666, 8, 266, 3191, 716, 1961, 1501, 537, 4685, 1218, 1064, 940, 2429, 257, 2182, 120, 6, 2329, 4861, 2964, 4591, 3431, 3958, 1723, 4212, 706, 2399, 2286, 1734, 2612, 4694, 4555, 4509, 2873, 3359, 4008, 3278, 3301, 1039, 3193, 2398, 926, 4635, 1848, 913, 3990, 1078, 1442, 4610, 3716, 3446, 4277, 3218, 4085, 3290, 373, 461, 4702, 4065, 1862, 4857, 1912, 4123, 2224, 960, 4050, 1400, 4425, 242, 252, 1968, 3298, 2291, 1360, 2059, 4398, 701, 507, 2092, 4002, 2639, 3600, 88, 2892, 203, 4087, 3854, 4191, 2127, 394, 1205, 2848, 2557, 3726, 3871, 4174, 3011, 4499, 3415, 4232, 1747, 2175, 1596, 568, 101, 3424, 314, 1324, 2890, 2598, 3062, 3182, 3521, 2618, 634, 3401, 1736, 2143, 1703, 4923, 2772, 2564, 472, 4077, 2199, 1564, 36, 4701, 3021, 3880, 2668, 4157, 2972, 2455, 714, 66, 1057, 3497, 914, 1014, 4297, 200, 3712, 683, 334, 3029, 309, 992, 397, 3149, 2843, 2568]","[1266, 2884, 3225, 786, 2322, 3355, 1034, 577, 762, 1716, 4731, 765, 2722, 177, 4250, 422, 4716, 3013, 2378, 310, 3191, 1650, 1184, 3804, 4685, 4537, 1218, 1961, 1501, 2613, 4861, 1064, 2964, 2347, 3958, 534, 8, 3562, 362, 3278, 4635, 913, 3990, 2182, 3446, 4277, 4085, 373, 4065, 1674, 4857, 960, 4050, 1400, 716, 242, 252, 3431, 3298, 1360, 4212, 2639, 2892, 203, 4087, 2399, 1750, 2127, 1205, 3077, 2848, 4174, 3011, 4499, 4232, 2175, 101, 3424, 1324, 2598, 2612, 3521, 634, 3401, 4555, 2873, 2143, 4923, 2772, 4694, 472, 1564, 537, 3880, 266, 3359, 574, 4157, 2455, 3497, 914, 1666, 683, 3029, 3301, 992, 2429, 1039, 3149, 2843]"
1035,"[1860, 1142, 930, 735, 1570, 822, 149, 689, 1319, 389, 1313, 1070]",135,57,"[16, 15, 19, 9, 14, 10, 17, 12, 18, 8, 0]","[3466, 2150, 1642, 2531, 3818, 4718, 2431, 4215, 1665, 4805, 3802, 4341, 211, 2212, 3589, 3679, 3874, 2602, 1101, 4808, 3035, 3054, 3127, 177, 2429, 1431, 3708]","[3466, 3818, 1642, 2531, 3802, 4341, 2212, 3589, 4215, 3874, 2602, 3054, 177, 2429, 4805, 3708, 1665, 2150]"
1036,"[822, 1327, 14]",129,57,"[19, 13, 21, 17, 18]","[3466, 4215, 2319, 2395, 292, 4410, 1140, 2288, 321, 1415]","[4215, 3466, 2319, 2288]"
1037,"[231, 950, 1825, 653, 1871, 1211, 1795, 1054, 861, 638, 690, 1642, 663, 1643, 544]",95,54,"[19, 12, 21, 17, 20, 22, 7, 13, 11, 14, 15, 10, 16, 8, 18]","[773, 1383, 505, 1626, 1201, 786, 1037, 1716, 2142, 2290, 4727, 461, 978, 2938, 4932, 2781, 1048, 1169, 2598, 3595, 1152, 1190, 4768, 3848, 4464, 4165, 4274, 1808, 2950, 1712, 3408, 1695, 1992, 1324, 4745, 1710, 1377, 912, 783, 4563, 2976, 1370, 2580, 2894, 674, 3478, 362, 4552, 3120, 3404, 2659, 3552, 2012, 2225, 1047, 884, 2016, 4886, 2534, 4475, 3359, 4837, 1854, 4337, 177]","[1383, 1626, 773, 505, 786, 1037, 2142, 2290, 978, 1716, 3595, 1152, 1190, 4768, 3848, 4165, 4274, 1808, 3408, 1992, 4745, 912, 4563, 4727, 2976, 1370, 2894, 674, 1201, 3478, 2781, 362, 3120, 461, 1048, 2659, 4932, 3552, 2225, 1169, 2016, 4886, 2534, 3359, 4837, 4337, 177]"
1038,"[1465, 881, 485, 688, 1363, 1057, 1524, 1371, 112, 832, 1516, 1585, 1579, 1464, 1154, 1766, 1117, 919, 65, 1783, 628, 1021, 337, 1245, 414]",23,35,"[18, 8, 14, 16, 17, 7, 19, 13, 10, 20, 23, 21, 6, 15, 9, 5, 12, 11, 22, 1, 0]","[4716, 1038, 4050, 3588, 2576, 4288, 4738, 4356, 2429, 1753, 4293, 3770, 1519, 1266, 1941, 1311, 4124, 3, 4062, 3639, 3033, 242, 3958, 742, 1498, 719, 4345, 786, 368, 1390, 3101, 3062, 2371, 983, 1225, 4280, 132, 1932, 2037, 4320, 3801, 634, 1600, 1014, 757, 2667, 1622, 731, 884, 2315, 3952, 1716, 48, 3803, 1184, 3021, 602, 3545, 3389, 2734, 475, 4879, 1878, 1912, 293, 3126, 2507]","[4716, 1038, 2576, 4050, 3588, 4738, 4356, 4288, 3770, 3, 1519, 2429, 1753, 3639, 1941, 4293, 719, 786, 2371, 983, 242, 3033, 4124, 4320, 3801, 1600, 3958, 742, 1311, 1266, 4062, 884, 2315, 48, 1184, 602, 2734, 475, 4345, 293, 2507]"
1039,"[1654, 2003, 868, 680, 52, 796, 1547, 73, 1983, 1390, 1806, 1447, 534, 1452, 2006, 112, 1757, 1913, 188, 767, 1739, 920, 1152, 708, 1164, 280, 1836, 1723, 58, 228, 1057, 1853, 675, 773, 354, 209, 372, 1241, 1277, 957, 572, 41, 950, 662, 358, 1694, 1204, 1296, 170, 238, 1807, 518, 1259, 251, 879, 441, 2069, 319, 1247, 1660, 1128, 2016, 44, 956, 828, 1465, 414, 1117, 162, 1764, 546, 1326, 1856, 391, 1279, 1001, 1573, 1419, 1150, 1474, 50, 1904, 179, 257, 822, 2040, 614, 451, 1338, 1562, 1318, 1265, 450, 1402, 214, 2050, 1615, 1110, 249, 387, 326, 989, 1415, 340, 151, 415, 65, 1357, 1274, 707, 1769, 1094, 400, 2043, 1653, 1413, 1069, 1125, 606, 1229, 1690, 1257, 709, 173, 1750]",52,16,"[8, 15, 18, 19, 21, 9, 13, 12, 14, 17, 20, 11, 16, 10, 23, 6, 7, 22, 3, 1, 5]","[1039, 1784, 1380, 4591, 1429, 2598, 1519, 4415, 4124, 786, 4619, 2399, 4629, 4716, 250, 3830, 4509, 4577, 3952, 3699, 534, 2569, 1242, 177, 1747, 2277, 4276, 3423, 4181, 48, 4547, 2317, 4051, 762, 1594, 4431, 1716, 45, 1408, 2, 2199, 397, 2429, 3127, 2227, 3029, 765, 3621, 4726, 3067, 1545, 1288, 3786, 2580, 1806, 3301, 1636, 716, 62, 3738, 1753, 341, 1034, 2414, 2541, 2751, 1665, 1831, 2468, 794, 2723, 1023, 1119, 2589, 3701, 3486, 3425, 2596, 362, 4479, 4405, 3231, 4475, 4372, 138, 2074, 4552, 4277, 3103, 368, 1025, 2057, 830, 405, 372, 1062, 2016, 3408, 2661, 3290, 914, 4050, 3728, 731, 1097, 3392, 3464, 4228, 1057, 2143, 1231, 3963, 3708, 3294, 4486, 95, 459, 3729, 2337, 4618, 685, 3594, 4827, 3559, 411, 706, 1626, 2523, 940, 1822, 3825, 285, 3737, 3011, 2200, 1535, 4288, 1252, 2446, 4510, 4886, 1900, 2455, 1191, 1164, 2652, 1704, 1644, 3221, 3028, 1323, 944, 321, 4297, 3458, 3354, 164, 2204, 803, 3421, 2329, 2445, 238, 1266, 2744, 2737]","[4591, 1039, 4415, 1429, 1380, 1784, 2598, 786, 1519, 4124, 4509, 4619, 4629, 250, 4577, 4716, 2399, 3952, 2569, 2317, 2277, 4431, 1242, 1747, 4276, 4181, 48, 534, 177, 3423, 1716, 4051, 4547, 397, 1806, 3127, 45, 2227, 1408, 2751, 1665, 3029, 2, 2199, 1119, 3486, 362, 4405, 4372, 138, 4552, 1288, 3699, 1594, 3786, 372, 1062, 2580, 3408, 3301, 4050, 3728, 3392, 4228, 3963, 95, 3729, 685, 3594, 3559, 1545, 62, 1626, 2523, 1822, 2429, 3737, 2200, 1900, 2455, 3738, 2652, 3830, 3221, 3028, 1753, 341, 164, 1034, 2329, 762, 2744, 765, 2737]"
1040,"[1174, 109]",121,53,"[7, 11]","[3092, 1064, 3958, 2828, 2613, 4591, 177, 2429]","[3092, 3958, 2613, 4591, 177, 1064]"
1041,"[1296, 1272, 2083, 1407, 915, 1967, 1128, 828, 1330, 537, 452, 496]",60,51,"[20, 11, 5, 22, 21, 12, 15, 19, 18, 13]","[3556, 703, 300, 286, 4161, 2906, 1325, 3171, 1954, 4618, 3569, 4657, 4450, 177, 4079, 3257, 2429, 3684, 803, 3347, 3662]","[2906, 703, 1325, 1954, 3556, 3569, 4657, 4450, 177, 3257, 2429, 803, 3662]"
1042,"[279, 1228, 1017, 569]",72,51,"[17, 11, 13, 9, 12, 15, 14, 10, 18, 16]","[3318, 3667, 1614, 1969, 1383, 2988, 3958, 1737, 699, 2710, 3382, 1260, 3162, 4805, 2429]","[3318, 3667, 1614, 3958, 699, 3382, 1260, 2988, 1737]"
1043,"[1550, 1792]",1,30,"[21, 23, 20, 13, 1, 8, 16]","[1043, 430, 202, 3666, 1476, 3205, 3952, 3818, 141, 1979, 4776, 4716]","[1043, 3205, 3666, 3818, 1979, 4776, 202, 430, 4716]"
1044,"[181, 1010, 649, 2066, 152, 18, 2006, 438, 2067, 775, 526, 672, 90, 1490, 1947, 1825, 60, 1001, 1780, 1660, 1735, 368, 1256, 716, 470, 586, 767, 2011, 1347, 490, 142, 2105, 1764, 773, 558]",31,21,"[16, 20, 6, 8, 9, 11, 12, 10, 7, 4, 5, 15]","[2598, 3029, 4523, 1429, 78, 1784, 1380, 4877, 786, 2414, 2737, 4827, 2059, 989, 1966, 1053, 4384, 1064, 3466, 3699, 280, 3656, 1266, 3067, 2424, 1164, 2993, 3486, 4499, 1097, 3601, 762, 3565, 8, 4588, 639, 2557]","[2598, 4523, 1429, 78, 3029, 2737, 4827, 4877, 1966, 3466, 280, 2424, 2993, 4499, 3601, 8, 2557]"
1045,"[1578, 78, 1720, 1019, 429, 440, 556]",39,5,"[14, 19, 21, 15, 16, 22, 20, 17, 13, 11, 18]","[285, 1514, 4812, 608, 411, 3475, 2029, 2957, 3351, 2429, 1981, 627, 1292, 372, 2829, 3035, 1732, 971, 236, 3151, 3675, 105]","[285, 1514, 4812, 3351, 1981, 1292, 411, 608, 3035, 236]"
1046,"[1433, 1111, 1054, 1527, 541, 471, 167, 162, 795]",52,16,"[7, 18, 8, 14, 23, 12, 20, 19, 13, 15]","[321, 1046, 3521, 3958, 177, 4529, 570, 3078, 3812, 970, 2050, 3590, 4488, 2399, 2999, 3594, 3344, 106, 2874, 1969, 3408, 786, 363, 940, 2029, 1383]","[1046, 321, 3521, 177, 3812, 970, 3590, 2399, 3344, 3958, 106, 2874, 3408, 786, 4529, 940, 1383]"
1047,"[1203, 1211, 473]",95,54,"[8, 13, 10, 19, 16, 12, 9, 18, 20, 21, 22]","[1047, 664, 3552, 205, 2225, 1169, 3367, 1634, 2014, 505, 363, 2511, 3176, 3138, 3896, 695, 2541, 4348, 124, 2201, 231, 2523, 3963, 4730, 2878, 1037, 2564, 177, 884, 3598, 1815]","[3552, 1047, 1169, 2511, 3176, 205, 3896, 2541, 3367, 2225, 2014, 231, 2523, 505, 3963, 2878, 1037, 664, 2564, 177, 884, 3598, 1815]"
1048,[1054],134,54,"[5, 8, 13, 12, 11, 7, 6]","[505, 1383, 461, 167, 1037, 2894, 765, 1716, 362, 1626, 3957]","[505, 1383, 167, 765, 1716, 1037, 461, 1626, 3957]"
1049,"[254, 846]",74,16,"[11, 19, 8, 9, 13, 10, 14, 18, 17, 20, 16, 15, 12]","[4187, 3924, 4719, 4606, 2642, 4932, 4050, 4599, 3500, 1151, 4291]","[3924, 4187, 4719, 2642, 4606, 4932]"
1050,"[1576, 118, 1103, 83, 258, 2062, 1940, 721, 699, 1472, 1290, 247]",33,16,"[10, 17, 14, 16, 13, 19, 15]","[2350, 2598, 4499, 786, 1288, 3120, 2399, 2744, 3029, 4293, 3757, 78, 3165, 4178, 382]","[4499, 786, 1288, 3120, 2744, 4293, 4178, 382]"
1051,"[632, 180, 1393, 621, 786, 372, 291, 946, 1520, 47, 538, 43, 1733, 951, 143, 1834]",69,5,"[19, 10, 12, 21, 18, 16, 14, 9, 8, 11, 17, 13]","[1070, 2429, 1644, 1051, 25, 38, 992, 1721, 1756, 940, 2414, 2723, 177, 3952, 3564, 4897, 3759, 988, 1442, 537, 42, 4716, 741, 3909, 4632, 4533, 930, 1496, 2893, 3568, 3198, 3319, 4939, 4030, 2564, 2972]","[1644, 1070, 2429, 25, 1756, 2414, 1051, 2723, 3952, 4897, 988, 1442, 537, 4716, 741, 4632, 4533, 930, 2893, 3319, 2564]"
1052,"[1520, 562, 747, 105, 111]",161,34,"[17, 19, 15, 13, 16, 18]","[1520, 3530, 1728, 649, 4780, 992, 3618, 1660, 2625, 3513, 177, 3991, 3281, 3802]","[992, 1660, 1728, 3513, 177, 649, 3530, 3991, 3281, 3802]"
1053,"[1940, 1224, 1583, 515, 1704, 1612, 730, 1479, 649, 840, 48, 567, 1079, 1244, 1743, 1210, 462, 1846, 1977, 706, 1443, 2005]",23,16,"[7, 6, 16, 15, 10, 18, 12, 17, 8, 14, 0, 21, 13, 19, 9, 22, 23, 5, 20]","[1053, 2223, 4297, 735, 4434, 2603, 2591, 84, 3067, 1871, 1784, 2993, 2399, 4715, 844, 534, 268, 2270, 3896, 4370, 3710, 3803, 3848, 803, 3335, 4552, 4219, 406, 321, 2707, 1044, 1091, 1254, 1815, 257, 4547, 3725, 1436, 1260, 4167, 4933, 3521, 2082, 1545, 1119, 4426, 2747, 4220, 1663, 1288, 991, 459, 4555, 1157, 3621, 4861, 2228, 2979, 3260, 2277, 4606, 2906, 4717, 3754, 362, 1508, 1852, 226, 765, 4337]","[1053, 2223, 4434, 4297, 2591, 735, 2603, 3067, 1784, 84, 2993, 3896, 4715, 3803, 534, 4219, 2707, 1044, 1254, 1815, 257, 4547, 1436, 1260, 4933, 4370, 2082, 1545, 844, 1288, 803, 3621, 3260, 2906, 3754, 268, 3335, 226]"
1054,"[691, 487, 1579, 750, 915]",68,46,"[21, 17, 11, 22, 14]","[786, 3011, 3755, 1215, 3182, 145, 3282, 3347, 411, 3389, 330, 1116, 987, 534, 3770, 1824, 2005, 2659, 1818]","[786, 3182, 3011, 3282, 411, 3755, 330, 1215, 987, 534, 2005]"
1055,"[2046, 977, 638]",1,55,"[7, 19, 18, 17, 21, 15]","[4464, 1058, 3365, 3746, 2694, 3502, 651, 786, 3668, 2441, 2337, 210]","[4464, 1058, 3365, 3746, 651, 3668, 2337, 2694, 210]"
1056,"[1984, 1095, 26]",12,16,"[9, 16, 15, 20, 18]","[3727, 1980, 3144, 2582, 3733, 3707, 1832, 34, 3330, 3251, 713]","[3727, 1832, 3733, 34, 2582, 3330, 713, 1980]"
1057,"[456, 1560, 309, 781, 560, 196, 2108, 2009, 1219, 1502, 1462, 1701, 2055, 1736, 535, 1305, 994, 1506, 1739, 447, 1046, 1940, 458, 1875, 143, 1361, 2094, 1275, 1666, 1335, 1388, 624, 118, 679, 2043, 597, 1692, 1904, 950, 1, 426, 1862, 1588, 1200, 2048, 2044, 1774, 1748, 226, 880, 2045, 496, 204, 934, 462, 310, 346, 95, 1347, 1473, 974, 239, 763, 324, 1301, 641, 527, 1192, 1349, 1525, 1784, 1311, 1260, 1443, 1995, 1944, 1172, 2035, 1813, 185, 1244, 355, 1294]",49,16,"[13, 11, 15, 16, 17, 9, 14, 18, 8, 12, 19, 21, 7, 10, 20, 22, 23, 4, 6]","[1716, 4591, 4051, 2122, 1778, 4297, 1057, 2391, 786, 473, 940, 4731, 432, 792, 48, 4499, 490, 4716, 2195, 1696, 2337, 4384, 177, 1023, 2399, 372, 2603, 4377, 167, 4805, 803, 4167, 3764, 807, 2425, 4179, 942, 1650, 4464, 461, 314, 926, 4123, 765, 4287, 1313, 4337, 3781, 2200, 2024, 2613, 4340, 1476, 475, 4881, 2277, 3271, 1942, 3684, 1694, 2510, 4482, 3976, 419, 595, 3963, 2724, 823, 2413, 4497, 1039, 3349, 916, 2254, 2927, 3846, 4509, 2455, 2429, 2380, 87, 4527, 875, 3788, 991, 4282, 4293, 762, 3060, 4163, 243, 450, 3059, 3611, 2303, 2559, 122, 1611, 362, 4619, 2278, 218, 703, 2890, 1493, 18, 137, 2744, 3426, 2201, 4944, 1644, 1102, 1034, 4714, 2533, 3958, 4391, 3072, 1569, 3251, 2042, 4139, 1321, 2524, 2082, 1872, 80, 4715, 1323]","[1716, 2122, 4297, 4591, 1057, 786, 432, 2391, 473, 940, 4716, 4731, 1778, 2399, 372, 4051, 3764, 942, 1696, 4464, 314, 926, 4123, 1313, 4337, 3781, 2200, 2613, 1476, 475, 4384, 4881, 2277, 1942, 1694, 4482, 1023, 4499, 3963, 823, 792, 2413, 4497, 1039, 3349, 2254, 3846, 48, 2429, 87, 4527, 3788, 991, 4377, 4293, 3060, 243, 167, 2603, 2337, 803, 1611, 2278, 703, 2890, 18, 137, 3426, 4944, 1644, 807, 1034, 2425, 2533, 3958, 3072, 3251, 2195, 4139, 2082, 1872, 80, 1323]"
1058,"[2046, 118, 977]",13,55,"[19, 21, 16, 17, 18, 13, 14, 20, 9, 22]","[4464, 1058, 1055, 2278, 2393, 3838, 942, 2441, 3668, 1716, 529, 4600, 3502, 3545, 534, 4152, 1499, 2076]","[4464, 1058, 1055, 942, 2441, 3668, 2393, 529, 3502, 534, 3838, 1499, 2278]"
1059,"[693, 620, 895, 1126, 1249, 1312, 1733, 729, 635, 254, 108, 2025, 413, 156, 52, 1912, 1857, 2094, 340, 1252, 1497, 1915]",52,46,"[17, 7, 18, 20, 13, 14, 8, 21, 15, 16, 11, 23, 12, 9, 19, 10, 22]","[1418, 3500, 2509, 1059, 4716, 4599, 1969, 4050, 1291, 4441, 1377, 2229, 3534, 3666, 177, 3009, 586, 4892, 2763, 4684, 4734, 4342, 2557, 3752, 3542, 2361, 362, 4932, 133, 4124, 3936, 2105, 4771, 1753, 2399, 1822, 4330, 3633, 3598, 1529, 4846, 1736, 110, 1791, 1662, 422, 3021, 1519, 4234, 2493, 3392, 802]","[1418, 4599, 3500, 1059, 2509, 4050, 177, 586, 4892, 2763, 4684, 1291, 4342, 2557, 3666, 3542, 2361, 3009, 362, 4124, 2105, 1753, 2399, 4716, 4330, 3633, 3598, 1529, 1791, 1377, 3021, 2229, 1519, 4234, 2493, 3534, 802]"
1060,"[735, 1570, 14, 1742, 1829, 689, 1597, 1698, 1070, 99, 1953, 1439]",19,57,"[17, 19, 5, 9, 20, 18, 22, 14, 7, 2, 13]","[3466, 1176, 4215, 3593, 2564, 819, 2395, 4410, 35, 3678, 3589, 2421, 2429, 1815, 3818, 1431, 1665, 1948, 1686, 4513, 3376, 372, 3189, 4341, 4491]","[3466, 1176, 4215, 819, 3678, 2421, 3818, 3593, 1665, 1686, 372, 4491]"
1061,[197],81,50,"[21, 19, 22, 23, 18, 17, 20]","[1061, 3348, 786, 4646, 1377, 411, 3139, 177, 1736, 1784, 1761, 1969, 362, 3029, 3450, 3692]","[1061, 786, 4646, 3348, 1736, 1377, 1784, 1969, 3450, 177, 411]"
