Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
187,"[178, 771]",260,320,"[2, 19, 6, 22, 20, 7, 1, 16]","[5726, 3510, 1167, 5637, 3502, 2861, 4100, 4164, 3111, 2421, 4490, 4173]","[5726, 3510, 2861, 1167, 3111, 4173, 5637]"
188,"[1621, 1255, 1347, 2494, 2677, 808, 975, 1195, 1123, 2255]",71,29,"[20, 12, 18, 22, 21, 19, 14]","[6810, 3366, 3242, 5493, 3777, 6184, 3461, 2165, 994, 3612, 4679, 1905, 4181, 1848, 3771, 6855, 621, 5316, 4313, 1676, 1995, 3678, 6289]","[6810, 5493, 6184, 3612, 4679, 4181, 3771, 621, 4313, 1995, 6289]"
189,"[2841, 1724, 3096, 1682, 1621, 3021, 3109, 2944, 2403, 2520]",27,214,"[7, 3, 20, 8, 21, 2, 1, 0]","[439, 1910, 3527, 5640, 5996, 1975, 3991, 4350, 1, 79, 6831, 5164, 1905, 6309, 1612, 3504, 672, 931, 808, 5749]","[1910, 5640, 1975, 4350, 79, 5164, 6309, 3504, 931, 5749]"
190,"[2235, 3124, 1889, 2442, 528, 1514, 1880, 3102, 1665, 82, 1075, 1486, 1646]",6,189,"[1, 19, 21, 17, 2, 18, 16]","[3966, 777, 4239, 1866, 842, 575, 270, 6645, 4716, 5925, 664, 1349, 2289, 127, 3358, 755, 4130, 6789, 5663, 6777, 4219, 5732, 539, 6607, 1266, 4015, 1587, 4275, 1976, 6344, 6008, 1150, 3680]","[4239, 3966, 6645, 5925, 777, 1349, 1866, 4130, 5663, 6777, 4219, 539, 1266, 1587, 1976, 6008, 1150, 3680]"
191,"[1529, 2598, 1521, 3191, 2944, 2242, 874, 220, 2180, 1488, 3034, 1840]",196,214,"[2, 16, 1, 21, 22, 20, 17, 19]","[2285, 371, 5888, 3156, 108, 2778, 2901, 5366, 2946, 3238, 4513, 2001, 844, 4646, 1534, 2654, 1155, 5123, 1899]","[3156, 371, 2778, 5366, 2946, 4513, 844, 1534, 2654, 5888, 1899]"
192,"[1660, 1700, 1566, 1372, 2293, 1400, 1457]",103,335,"[6, 19, 18, 20, 2, 3, 4]","[1735, 351, 3479, 6374, 5584, 2033, 4292, 3803, 1080, 2083, 2712, 2488, 589, 1245, 6358, 1425, 4258, 4794, 4545]","[6374, 4292, 351, 3803, 1735, 2083, 2488, 589, 6358, 5584, 4258, 2033]"
193,[1420],119,366,"[6, 8, 10, 18, 23, 1, 0, 5, 13, 9, 22]","[193, 309, 6432, 5243, 2639]","[193, 309, 5243, 6432]"
194,"[1721, 316]",180,404,"[3, 17, 23, 18, 4, 16, 1]","[5030, 1112, 5372, 5489, 3188, 2706, 2190, 6151, 452, 3780, 6281]","[5030, 5372, 2190, 452, 3780, 6281]"
195,"[400, 2290]",6,164,"[17, 16, 15, 19, 18, 21]","[2557, 2121, 6711, 3804, 2639, 1961, 5658, 6748, 1557, 946]","[2557, 6711, 1961, 2121, 6748, 1557, 3804, 946]"
196,[2142],227,225,"[17, 19, 16, 15, 18]","[196, 2858, 3663, 963, 5776, 6616, 2695, 2474]","[196, 2858, 3663, 963, 5776, 6616]"
197,"[1744, 330, 3154, 907, 1262, 266, 1147, 1164, 1645, 2045, 647, 3112, 2625]",260,393,"[0, 18, 19, 1, 3, 21, 22, 2, 5, 20]","[471, 6201, 6249, 5564, 4, 3688, 2329, 2832, 386, 3348, 2880, 3656, 2714, 6134, 2570, 2515, 3813, 4822, 2637, 1773, 649, 1139, 944, 5740]","[471, 6201, 6249, 2832, 5564, 3656, 2714, 2515, 3813, 4822, 1139, 5740]"
198,"[2962, 567, 2071, 1865, 1202, 1762, 316, 403, 1453, 3202]",185,385,"[0, 4, 20, 8, 5, 1]","[1181, 4789, 40, 3682, 666, 4922, 4855, 4781, 5308, 4333, 216, 283, 1324, 2798]","[1181, 4789, 4922, 4781, 5308, 40, 216, 2798]"
199,"[2233, 1218, 1873, 2025, 869]",104,225,"[0, 1, 17, 23, 2, 18, 21, 3, 20, 19]","[1332, 1077, 6817, 199, 5821, 5943, 6365, 1703, 5248, 1198, 5422, 3907, 4211]","[1077, 6817, 1332, 199, 5422, 4211]"
200,[1603],104,54,"[23, 21, 20, 22]",[200],[200]
201,"[205, 1747, 49, 1622, 1408, 440, 2848, 991, 1022, 696, 162, 84, 870, 1929]",208,194,"[22, 20, 2, 18, 19]","[2246, 201, 4417, 2033, 2129, 6471, 2039, 1639, 62, 4449, 1188, 6040, 1830, 249, 1224, 276, 1050, 3440, 4121]","[2246, 6471, 1639, 201, 62, 4449, 1188, 6040, 4417, 249, 2033, 276, 1050, 4121]"
202,"[1347, 1168, 1941, 2188, 533, 153, 2824, 546, 1233, 271, 2415, 2822, 1239, 1924, 2804, 1301, 457, 2252, 2947, 2454, 1710, 476, 2244]",23,29,"[22, 15, 0, 3, 21, 4, 20, 23, 1, 19, 5, 2]","[1201, 3713, 4679, 2100, 3953, 1471, 6838, 1879, 574, 3753, 4050, 6755, 953, 5169, 6911, 931, 1548, 4435, 1788, 4275, 5570, 3744, 4177, 3483, 6076, 1720, 2396, 6715, 1175, 2803, 517, 1000, 2156, 5205, 6498, 341, 20, 6749, 5675, 821, 3842, 376, 1591, 6539, 2964, 4583, 3259, 1905, 3928, 254, 2030, 6791, 1185, 5890, 2640, 4626, 2058, 2635, 5601, 3652, 6814, 6866, 3738, 2817, 2869, 2439, 600, 6212, 4630, 9, 2592, 4259, 4681, 3085, 2530, 4153]","[4679, 1201, 1879, 953, 931, 3713, 4435, 4275, 3483, 1720, 6715, 2803, 1000, 5205, 6498, 341, 2100, 5675, 3842, 376, 6539, 3953, 3259, 1905, 254, 6791, 1185, 2640, 2058, 5601, 6866, 1471, 6838, 2439, 6212, 4630, 9, 2592, 4681, 3085, 2530, 4050]"
203,"[1488, 1240, 429, 3211, 139, 2584, 2156, 2592, 1481, 714, 530, 2342, 999, 2932, 2718, 110, 1715, 863, 636, 107, 2665, 3161, 1620, 2598, 1929, 2616, 2936, 2720, 2876, 1515, 2052, 592, 2892, 1174, 724]",173,89,"[3, 5, 20, 19, 17, 23, 21, 0, 15, 22, 6, 1, 14, 2]","[220, 594, 4363, 6107, 203, 3594, 6730, 5514, 6572, 4275, 6388, 2659, 2097, 6786, 3412, 2740, 1471, 6593, 5998, 1879, 418, 3493, 2060, 3868, 324, 2331, 811, 5534, 6674, 2087, 4796, 1648, 4374, 1598, 970, 4345, 525, 4572, 1587, 1737, 5814, 2910, 129, 2812, 4092, 3939, 2860, 2009, 1495, 1272, 3433, 2594, 4836, 1229, 1679, 6301, 1323, 4265, 5935, 2660, 2113, 4407, 3213, 6644, 4704, 3088, 3680, 6223, 4103, 2609, 420, 1140]","[220, 6730, 3594, 6107, 5514, 203, 6786, 4363, 1471, 6572, 5998, 1879, 6388, 418, 2659, 2331, 5534, 2087, 2097, 4374, 4345, 3412, 1587, 1737, 5814, 129, 2860, 3433, 2740, 1679, 6301, 5935, 594, 4407, 6644, 4704, 3680, 6223, 4103, 420, 4275]"
204,"[1255, 2235, 1275, 948, 2861, 2257, 266, 999, 2747, 3116, 277]",227,35,"[17, 0, 5, 21, 18, 20, 2, 1]","[174, 5475, 5690, 2503, 6320, 1173, 69, 4580, 1590, 6456, 5903, 5349, 5728, 6339, 6309, 6155, 5691, 2153]","[174, 1173, 4580, 6456, 5349, 5475, 5728, 2503, 6155, 2153]"
205,"[2808, 338, 2180, 844, 1280, 2735, 192]",74,115,"[20, 21, 19, 23, 3]","[6315, 3263, 1755, 5833, 3097, 3791, 1124, 2605, 4595, 699, 1667, 1655, 3933, 4830, 3006, 1232, 4446, 3358, 3304, 5954, 4943, 3643, 1506, 6328, 2378, 5639, 1955, 1347, 5816, 4752, 3255, 4858]","[1755, 3263, 3791, 2605, 6315, 699, 5833, 3933, 3006, 4446, 5954, 3643, 6328, 5639, 1347, 4752, 3255, 4858]"
206,[334],260,540,"[21, 1, 18, 23, 2, 0, 3, 17]","[207, 6600, 6022, 1499, 1109, 206, 1629, 6757]","[207, 1499, 6022, 206, 6600, 6757]"
207,[334],18,64,"[0, 17, 23, 20, 2, 22, 21, 16, 1, 19]","[207, 5002, 6600, 1499, 5130, 206, 6697, 1109, 2091, 6417, 6022, 1629, 3718, 5412, 4597, 6757, 1250]","[207, 5002, 6600, 6697, 5130, 1499, 1109, 6417, 206, 6022, 2091, 3718, 1250]"
208,"[2159, 2962, 567, 2957, 227, 1865, 797, 493, 1074, 2708]",70,385,"[9, 0, 4, 18, 2, 5, 10, 11, 17]","[4789, 1181, 6204, 475, 4503, 6664, 493, 659, 5666, 3469, 970, 2012, 3872, 3786, 6426, 1003, 40, 1324, 1715, 1486]","[475, 6664, 493, 5666, 970, 3872, 6426, 1003, 4789, 1715, 1486]"
209,"[2025, 2225, 2486, 2335, 2115, 1575, 420, 14, 962, 2831, 1040, 885, 932]",258,210,"[19, 3, 5, 4, 2, 21, 0, 20, 18, 1, 8]","[3336, 5633, 2250, 4317, 6259, 3992, 3675, 6658, 3392, 2766, 1663, 6300, 3789, 655, 920, 3434, 6727, 5943, 2028, 2639, 4798, 3293, 5353, 6227, 3281, 792]","[3336, 4317, 5633, 2250, 6658, 1663, 655, 3434, 3675, 2028, 3293, 6259, 6227, 3281, 792]"
210,"[28, 933, 2986, 2257, 1427, 1249, 956, 1669]",154,506,"[3, 2, 19, 1, 18]","[5490, 1796, 6772, 5368, 2989, 837, 3093, 6385, 2151, 6349, 1904, 4670, 842, 4507, 852, 5374, 2951, 4072, 809]","[1796, 5368, 5490, 3093, 2151, 1904, 842, 852, 2951, 809]"
211,"[1729, 1608, 1347, 1382, 2033, 271, 1924, 2235, 314, 1415, 2330, 732, 1633]",26,189,"[16, 0, 20, 18, 22, 21, 19, 17]","[4679, 6682, 6108, 2635, 1268, 3538, 664, 842, 4513, 624, 6104, 4348, 762, 5663, 3645, 4646, 4997, 5968, 1866, 3744, 3704, 3160, 3643, 4222, 6391, 3117]","[4679, 2635, 3538, 842, 624, 6108, 6104, 762, 3645, 4997, 1866, 3744, 3160, 4222, 3117]"
212,"[2682, 2292, 2161, 2372, 1982, 1346, 1019, 1581, 1706, 185, 500, 3194, 1480, 609, 1087, 1737, 589, 2994, 2268, 1699, 2910, 762]",26,434,"[18, 17, 19, 2, 7, 5, 20, 8, 23, 22, 1]","[4158, 977, 2883, 1246, 6547, 5104, 3062, 5631, 5961, 4916, 2695, 3250, 728, 221, 5057, 5562, 5430, 3467, 3551, 2823, 2385, 2622, 6222, 3547, 1594, 5046, 352, 783, 6882, 1456, 1396, 1573, 3109, 1538, 1411, 3927]","[4158, 5631, 2883, 4916, 3250, 221, 5562, 3467, 2823, 2622, 1246, 3547, 1594, 5104, 352, 6882, 1396, 3062, 1573, 3109, 1411, 3927]"
213,"[2608, 1301, 674, 1064, 336, 1391, 3002]",195,14,"[16, 19, 3, 14, 1, 5, 20, 13, 21]","[213, 4054, 3618, 2841, 461, 6021, 1719, 807, 2768, 5964, 3150, 1781, 5015, 968, 6228, 1749]","[213, 461, 4054, 6021, 807, 5964, 3618, 1781, 968, 1749]"
214,"[271, 1358, 415, 1732, 1233, 832, 3096, 2006]",234,214,"[20, 21, 17, 19, 3, 22, 23, 2]","[2635, 4679, 1268, 5474, 2974, 4208, 5570, 2546, 4080, 6847, 3430, 710, 3291, 4848, 2662, 6677, 6792, 3744, 876, 6779, 2134, 4068, 3870, 1692, 2357, 1971, 1094, 3522, 3823, 1571, 5789, 5560, 2510]","[4679, 2635, 1268, 4208, 4080, 5570, 5474, 3430, 710, 3291, 4848, 6677, 6792, 3744, 876, 6847, 2134, 1692, 1971, 3522, 3823, 5789, 2510, 2546]"
215,"[376, 1263, 2056, 3017, 1275, 2598, 2257, 2493, 2880, 2380, 2073, 1929, 1213]",74,35,"[19, 21, 17, 1, 20, 22, 2, 18, 3]","[6509, 6908, 2348, 1522, 4860, 6386, 2372, 5279, 129, 6827, 6904, 3982, 4624, 6865, 1693, 5317, 1002, 711, 5421, 5939, 5249, 4051]","[2348, 4860, 6386, 6509, 5279, 6827, 3982, 6865, 5317, 5421, 1522, 5249]"
216,"[770, 1769, 2232, 2452, 693, 2962, 1865, 1681, 567, 2071, 682, 1599, 2371, 901, 873, 2195, 2790, 2072, 671, 1760, 3201, 526, 148, 1106, 2065, 1502, 1522, 3202, 1822, 3039, 1453, 922, 1090, 298, 1058, 174, 1085, 1952, 2516, 1429, 2106, 1859]",78,137,"[6, 17, 1, 5, 0, 23, 20, 16, 8, 19, 15, 10, 21, 3, 2, 18, 4, 7, 22]","[1623, 3795, 775, 4656, 4091, 1003, 4328, 40, 6720, 1326, 5612, 4503, 6349, 6243, 3316, 1181, 4855, 5836, 1645, 287, 6589, 1815, 484, 2902, 4463, 1869, 6822, 1653, 1761, 2238, 3796, 182, 4528, 961, 6783, 1040, 2398, 4400, 181, 6330, 4789, 1242, 5042, 1530, 397, 4602, 6801, 5308, 474, 475, 2012, 1459, 258, 2211, 5197, 1337, 5666, 283, 6567, 4608, 223, 5597, 1725, 2037, 198, 5805, 2191, 3345, 1618, 996, 6426, 1568, 1250, 4934]","[4656, 1003, 1326, 1623, 4503, 6243, 4855, 6589, 775, 4463, 5612, 1653, 1761, 182, 4528, 6783, 2398, 181, 6330, 3795, 4328, 1530, 6349, 6801, 475, 2012, 258, 5197, 40, 6720, 5666, 6567, 5836, 4091, 223, 5597, 2037, 5805, 1181, 996, 6426, 3316, 4934]"
217,"[1521, 2921, 680, 1026, 2534, 354, 1338, 2491, 2621, 226, 1959, 1657, 851, 2103, 516, 3042, 2548, 2264]",98,275,"[0, 6, 20, 21, 4, 18, 22, 3, 2, 1, 23, 7, 16, 17, 15]","[1741, 217, 1262, 5700, 3636, 3880, 244, 6390, 5637, 3039, 2678, 831, 4953, 2119, 3167, 6586, 2043, 346, 1288, 786, 5071, 2162, 3059, 1470, 5416, 6027, 1048, 482, 5973, 1673, 2016, 308, 537, 3105, 3452, 936]","[1741, 1262, 244, 217, 5637, 3039, 831, 3636, 3167, 2043, 2162, 4953, 1048, 5973, 2678, 5700, 308, 6390, 936]"
218,[2183],138,488,"[4, 20, 3, 13, 2, 7, 18, 1]","[2442, 3879, 1136, 1079, 841, 5530, 665]","[3879, 2442, 1136, 841]"
219,"[656, 55, 2377, 1391, 1706, 665, 1480, 2884, 2699, 2853, 1526, 2166]",160,434,"[6, 4, 7, 17, 20, 23, 19, 3, 2]","[6261, 1719, 4684, 2768, 2405, 6823, 3503, 6844, 1378, 1714, 3481, 2622, 3474, 2129, 5034, 5804, 4916, 6359]","[1719, 6823, 3503, 2768, 1714, 3481, 6261, 4684, 5034, 2405, 4916, 6359]"
220,"[2277, 1240, 1802, 461, 109, 2611, 429, 139, 2156, 714, 2592, 2342, 3211, 999, 2584, 2718, 2720, 636, 1305, 1620, 2876, 469, 2583, 2892, 1512, 1310, 166, 724, 2936, 2136, 2091]",209,89,"[21, 15, 3, 20, 5, 0, 18, 19, 1, 23, 4, 22, 6, 17, 2, 14]","[203, 2740, 3412, 220, 6388, 6644, 594, 4927, 3213, 6107, 2097, 3493, 3892, 2087, 1471, 5891, 3499, 4363, 2577, 3996, 2594, 5326, 1163, 1735, 1376, 1000, 1272, 4415, 6391, 3725, 6187, 6342, 3186, 96, 92, 2757, 2878, 454, 3672, 1485, 1313, 2725, 3271, 2777, 6873, 3581, 2733, 4257, 1234, 6192, 5514, 3115, 1057, 656, 4308, 3594, 1896, 2089]","[203, 3412, 6388, 594, 220, 6644, 3213, 2740, 6107, 2097, 4927, 3493, 3892, 1471, 4363, 2087, 1735, 1000, 4415, 3725, 6342, 5891, 1485, 1313, 2725, 2777, 1234, 3594]"
221,"[2277, 640, 2878, 414, 375, 3132, 1928, 1346, 1290, 884, 265, 1019, 267, 76, 2333, 789, 2604, 1622, 2113, 2523, 918, 3127, 1, 2349, 2375, 1343, 3194, 655, 2561, 478, 645, 50, 3196, 46, 1454, 2994, 691, 719, 1763, 550, 1695, 2214, 1054, 1064, 999, 1726, 2166]",2,434,"[23, 15, 18, 21, 0, 19, 3, 22, 1, 7, 17, 2, 4, 5, 16, 20, 6]","[5504, 6222, 783, 2622, 3927, 586, 312, 1764, 1538, 6798, 1973, 5875, 889, 5589, 5528, 6598, 5225, 295, 3778, 5953, 6102, 173, 2212, 908, 2129, 212, 2669, 22, 2033, 6700, 1456, 5537, 266, 1095, 2899, 1391, 977, 5104, 4658, 1611, 455, 4615, 6075, 3467, 2224, 1915, 3125]","[6222, 5504, 2622, 586, 312, 1764, 1538, 3927, 783, 6798, 295, 3778, 5953, 5875, 173, 2212, 5528, 1973, 2129, 2033, 1456, 977, 5104, 1611, 455, 6598, 889, 3467, 2224, 3125]"
222,"[2112, 567, 1157, 1985, 1784, 34, 232, 75, 1193]",104,454,"[20, 2, 18, 15, 0, 22, 5, 4, 19]","[3418, 3640, 3983, 3756, 4977, 4695, 3809, 3288, 5676, 1479, 2639, 4232, 4708, 163, 3977, 1424, 6067, 2981, 2680, 5818]","[3418, 4977, 4695, 3983, 3288, 5676, 4232, 163, 6067, 3640, 3756, 5818]"
223,"[3083, 465, 1087, 743, 227, 1865, 1774, 3144, 3202, 3068, 922, 1090, 526, 3089]",92,385,"[4, 1, 3, 5, 2, 22, 21, 8, 19, 18]","[6243, 1644, 4608, 5042, 3575, 182, 1645, 1665, 775, 1464, 1854, 1181, 1623, 216, 1725, 4503, 5189]","[4608, 3575, 5042, 6243, 1645, 1644, 1464, 182, 1181, 1725]"
224,"[2792, 931, 832, 1882, 1808, 1767, 1935, 3006, 142, 1237, 843, 149, 1640, 1253, 3035, 781, 3223]",196,214,"[1, 5, 4, 23, 12, 3, 18, 0, 20, 2]","[2439, 2778, 172, 4002, 5124, 5754, 3887, 6519, 1276, 3411, 4365, 1914, 1735, 4334, 6331, 941, 3716, 4125, 3886, 5232, 1440, 2576]","[2778, 172, 4002, 3887, 3411, 1914, 6331, 3886, 5124, 2576, 2439]"
225,"[998, 1608, 392, 1382, 167, 108, 2006, 2306, 731]",38,29,"[19, 22, 17, 18, 0, 21, 20, 23, 1, 16]","[2265, 1866, 4537, 813, 6134, 2939, 4524, 5665, 1092, 4917, 762, 1010, 5380, 2390, 6447, 2604, 1139, 5231, 1626, 3851, 3179, 23, 1357, 1156, 5560, 2204, 2635, 1527, 1701, 1104]","[2265, 1866, 4524, 1092, 762, 5380, 6447, 5231, 3179, 23, 1156, 5560, 2635, 4537, 1104]"
226,[2561],192,382,"[20, 19]","[455, 5928, 1253, 6035, 4211, 3095, 5034, 2318, 4615, 2531, 461, 1714, 2622, 5859]","[455, 5928, 6035, 3095, 4615, 1714, 5859]"
227,"[2879, 1202, 515, 899, 196, 2531, 148, 1859, 3081, 1592]",10,161,"[7, 2, 1, 23, 4, 17, 18, 20, 21, 19]","[1827, 775, 6241, 287, 6092, 4189, 659, 1583, 2281, 1686, 5136, 1106, 4503, 2486, 5836, 4806, 4738, 5274, 2274, 5983, 979, 1623, 473]","[6241, 1827, 287, 1583, 2281, 6092, 5136, 1106, 2486, 4806, 5274, 4189, 979, 1623, 775]"
228,"[2235, 2267, 1481, 2568, 1797, 3123, 2178, 1173, 1368, 1808, 1498, 1996, 1655, 2671, 1521, 239, 3151, 3194, 415, 787, 2680, 2243, 3066, 45, 2808, 1674, 1345, 1130, 2757, 1301, 386, 2826, 740, 2520, 246, 1689, 1041, 56, 3168, 930, 998, 2417, 271, 104, 546, 1821, 2569, 2289]",29,29,"[5, 6, 3, 19, 9, 21, 0, 23, 1, 22, 4, 7, 2, 8, 17]","[1962, 1745, 6829, 3084, 4373, 4367, 1430, 994, 228, 992, 1495, 4427, 5251, 32, 3117, 2106, 3886, 1055, 232, 389, 6127, 26, 5427, 3130, 1177, 6702, 4679, 6147, 2964, 1268, 1401, 3832, 5637, 2567, 6906, 6767, 4947, 5208, 943, 5380, 5025, 3996, 6331, 5119, 4434, 3380, 813, 3253, 3928, 6076, 6810, 5830, 4513, 3005, 6714, 5400, 1104, 1527, 5815, 1553, 2593, 1432, 91, 2752, 4188, 4120, 6042, 4737, 1422, 4875, 1103, 1552, 4284, 2893, 1744, 5645, 5582, 2291, 4357, 1001, 1084, 842, 837, 472, 4638, 412, 6163, 1196, 2756, 2177, 6502, 4027, 5646, 4703, 6358, 1205, 6246, 6551, 3655, 6242, 5040, 1733, 3351, 6523, 381, 2273, 2859, 2857, 1843]","[1962, 4373, 1745, 6829, 2106, 4367, 232, 6127, 5427, 6702, 6147, 2964, 1401, 994, 3832, 2567, 228, 6767, 4947, 5208, 5380, 3996, 6331, 4434, 4427, 3253, 6076, 5830, 4513, 32, 3005, 6714, 1527, 1553, 1432, 3117, 4188, 4737, 4875, 1552, 4284, 1744, 5582, 2291, 1001, 837, 4638, 6163, 2756, 6502, 4027, 4703, 1205, 6551, 3655, 1495, 5040, 3351, 2273, 2859, 1843]"
229,"[131, 2775]",14,29,"[17, 0, 3, 18, 23, 1, 19, 22, 20, 15]","[5619, 842, 5348, 3328, 2260, 3255, 60, 1930, 5695, 4041, 4021, 6441, 2236, 4066, 5749, 6437, 2845, 6803]","[5619, 3328, 5348, 1930, 5695, 4021, 2236, 5749, 2260, 6803]"
230,"[376, 2336, 2056, 1275, 2257, 2406, 2123, 2220, 2380, 613, 2544, 1590, 2459, 513]",21,35,"[2, 20, 4, 21, 1, 23, 3, 0]","[568, 3041, 494, 5712, 2178, 4480, 6017, 2608, 4988, 4293, 3982, 3558, 5494, 5955, 169, 6701, 5424, 4089, 5490, 5249, 3303, 6494, 1037, 1713, 4648, 5479, 711, 5107, 1363, 435, 4448, 5014, 4857, 1547]","[3041, 568, 4480, 4988, 4293, 3558, 5955, 6701, 4089, 5249, 6494, 1713, 5479, 5107, 435, 5014, 1547]"
231,[2183],190,488,"[4, 5, 20, 3, 13, 2, 7, 18, 1]","[2760, 1079, 6566, 1136, 841, 665]","[2760, 1079, 1136, 665]"
232,"[69, 2235, 1797, 2453, 1170, 45, 335, 54, 1745]",152,29,"[1, 7, 19, 2, 17, 0, 23, 4, 3]","[1743, 992, 3454, 228, 2635, 5078, 4349, 1308, 1196, 4246, 4434, 1480, 5619, 5257, 994, 6829, 428, 2158]","[1743, 992, 5078, 1308, 4246, 1480, 5257, 428]"
233,[1330],184,184,"[18, 23, 17, 20, 22, 2, 19, 6]","[150, 4726, 989, 233, 991, 1047, 2973, 2400, 519, 2572, 3747, 2875, 604, 2712, 5889, 2185, 2259, 4107, 2413, 1377, 4309, 4331, 5584, 1371]","[150, 989, 4726, 2973, 233, 3747, 991, 5889, 2185, 2259, 1047, 4309, 4331, 1371]"
234,"[770, 2962, 2853, 27, 2640, 940, 1202, 293, 2391, 2570, 500, 2115, 3024, 1742, 243, 519, 17]",87,293,"[6, 21, 19, 22, 1, 17, 23, 2, 15, 18, 0, 4]","[495, 181, 241, 4538, 4789, 5233, 5094, 3357, 3188, 1741, 1818, 3766, 4764, 1830, 1106, 4572, 4615, 4712, 6109, 4328, 3076, 3667, 6243, 1036, 775, 1645, 1181]","[495, 4538, 5233, 3357, 1741, 4572, 241, 4615, 4328, 3667, 1036]"
235,"[1122, 1402, 1135, 2453, 411, 855, 1295, 2787, 2727]",160,504,"[4, 1, 0, 17, 2, 19, 22, 20]","[610, 5259, 1937, 34, 6763, 6673, 808, 797, 1971, 4131, 4299, 6380, 3282, 6601, 4589, 1209]","[610, 1937, 808, 797, 5259, 4299, 6380, 34, 6601, 6763, 1209]"
236,"[1436, 1763]",111,372,"[6, 2, 7, 0, 4]","[638, 5219, 2448, 5185, 83, 764, 4766, 1456, 4615]","[638, 5219, 2448, 83, 764, 5185, 4615]"
237,"[1099, 2235, 273, 2379, 669, 27, 2453, 2734, 1261, 2671, 2130, 2797, 1976, 814, 1690, 1041, 2075, 1667, 1935, 1760, 808, 1072, 343, 1927, 2300, 834, 3115, 713, 2647, 1397, 3175, 104, 331, 2045, 1017, 1078, 637, 1722, 3161]",226,29,"[1, 6, 7, 21, 5, 22, 2, 0, 8, 3, 4, 17, 23]","[325, 3980, 3099, 2730, 237, 5106, 1433, 4239, 813, 1196, 2809, 5051, 6076, 3934, 6840, 842, 2351, 4010, 3425, 4572, 599, 6476, 6665, 4620, 5351, 4427, 4917, 1710, 6698, 4026, 2158, 1030, 1745, 2985, 355, 3242, 648, 3863, 6829, 2859, 3963, 1252, 1366, 5683, 2237, 4898, 3169, 1913, 775, 6591, 6010, 4187, 2656, 4939, 3570, 4103, 3191, 2254, 6184, 1062, 379, 2833, 5699, 3047, 4367, 471, 4729, 4568, 3086, 4737, 2439, 1905, 4137, 1733, 6551, 4027, 862, 6003, 55, 4513]","[3099, 325, 3980, 5106, 2730, 237, 1433, 3425, 1196, 4917, 4026, 3934, 1745, 6840, 2351, 4010, 355, 813, 4572, 3863, 6476, 2809, 6829, 3963, 1252, 842, 1366, 4620, 5351, 3169, 775, 6591, 4187, 4939, 3570, 3191, 2254, 6184, 2833, 1710, 3047, 4367, 471, 4427, 3086, 599, 5051, 4737, 1733, 6698, 4027, 862, 55, 6076, 1030]"
238,"[2915, 2845, 1938, 645, 467, 2079, 611, 1466, 2183, 125, 2492, 2264]",4,275,"[17, 22, 21, 1, 20, 23, 19, 18]","[1821, 4521, 6879, 1874, 6454, 6482, 1118, 2791, 825, 1509, 6424, 822, 2917]","[1821, 6879, 6454, 6482, 2791, 825, 1509, 6424, 822, 2917]"
239,"[1150, 1019, 2413, 2540, 438, 1806, 1749, 44, 766, 476, 2721, 1265, 1740, 314]",283,29,"[20, 16, 22, 18, 3, 23, 2, 19, 1, 21]","[2718, 5648, 3388, 844, 2639, 6810, 6838, 6650, 2713, 5018, 3015, 842, 4239, 1244, 348, 4800, 1251, 3859, 6069, 5073]","[2718, 6810, 6838, 2713, 3388, 5018, 5648, 842, 4239, 1244, 348, 1251, 3859, 5073]"
240,"[438, 796, 898]",234,29,"[19, 20, 18, 21]","[770, 4104, 2308, 4478, 6057, 4921, 4530, 366, 2566, 6838, 4275, 6478, 583]","[4104, 2308, 6057, 770, 2566, 6838, 4478, 4275, 583]"
241,"[2854, 693, 2962, 2879, 567, 2133, 1865, 1599, 2658, 2225, 2231, 891, 2034, 2570, 2347, 403, 617, 1663, 2280, 1052, 225, 1522, 1612, 298, 1342, 651]",234,385,"[17, 4, 0, 20, 23, 21, 8, 1, 19, 3, 22, 7, 11]","[3653, 4328, 701, 1530, 1644, 5677, 1830, 234, 5667, 3682, 2501, 262, 3786, 3566, 291, 3540, 182, 5666, 2582, 5872, 6901, 2903, 4503, 3316, 6658, 3026, 1854, 713, 6818, 3878, 543, 2037, 723, 1486, 1665]","[3653, 4328, 5677, 3682, 2501, 3786, 3540, 701, 5872, 2903, 4503, 1830, 6658, 1530, 6818, 5667, 234, 3878, 543, 723, 1665]"
242,"[2568, 1099, 2235, 1621, 205, 2379, 27, 2453, 271, 1170, 1728, 3031]",143,29,"[21, 1, 6, 19, 20, 22, 23]","[2656, 5699, 1762, 2351, 4737, 2046, 4255, 4917, 4561, 3744, 2126, 5917, 3454, 5018, 1710, 2177, 3934, 6591, 4949, 2347, 5240, 6840, 534, 5603, 2339, 4752]","[2656, 2046, 4917, 3744, 5699, 2126, 3454, 1710, 2177, 6591, 2347, 6840, 5603, 4752]"
