Uid,Pid,Catname,Region,Time
3,1207,72,83,2012-05-03 08:33
195,11,152,6,2012-05-03 08:34
171,2166,13,5,2012-05-03 08:35
603,2460,72,84,2012-05-03 08:36
49,2433,106,84,2012-05-03 08:36
216,92,11,86,2012-05-03 08:36
652,72,63,84,2012-05-03 08:37
107,2223,98,17,2012-05-03 08:37
727,2617,147,84,2012-05-03 08:39
536,197,87,84,2012-05-03 08:40
582,1497,11,84,2012-05-03 08:41
411,1569,156,4,2012-05-03 08:42
373,1230,170,86,2012-05-03 08:43
104,1640,125,23,2012-05-03 08:43
557,412,54,38,2012-05-03 08:44
443,2711,106,24,2012-05-03 08:44
561,2326,110,84,2012-05-03 08:45
561,2776,174,84,2012-05-03 08:45
785,317,54,84,2012-05-03 08:45
497,658,72,84,2012-05-03 08:45
703,1582,156,84,2012-05-03 08:46
439,1953,36,68,2012-05-03 08:46
94,1005,67,24,2012-05-03 08:47
703,1475,110,84,2012-05-03 08:47
121,273,54,38,2012-05-03 08:48
703,2570,54,84,2012-05-03 08:49
59,443,79,38,2012-05-03 08:51
175,2805,170,38,2012-05-03 08:52
77,1293,106,84,2012-05-03 08:53
582,743,54,84,2012-05-03 08:53
671,892,171,41,2012-05-03 08:54
497,172,11,84,2012-05-03 08:54
608,1170,74,84,2012-05-03 08:54
750,914,87,48,2012-05-03 08:55
248,238,54,66,2012-05-03 08:55
179,95,13,82,2012-05-03 08:56
49,1615,156,54,2012-05-03 08:56
49,548,153,54,2012-05-03 08:58
603,2147,87,84,2012-05-03 08:58
624,2520,174,88,2012-05-03 08:59
589,511,54,84,2012-05-03 08:59
624,2520,174,88,2012-05-03 08:59
624,1097,106,88,2012-05-03 08:59
624,654,5,88,2012-05-03 08:59
559,359,78,50,2012-05-03 09:00
407,1390,106,86,2012-05-03 09:00
320,1190,11,74,2012-05-03 09:00
624,1127,35,88,2012-05-03 09:00
624,1225,33,88,2012-05-03 09:00
624,1989,33,88,2012-05-03 09:00
3,658,72,84,2012-05-03 09:01
77,2493,129,84,2012-05-03 09:01
815,379,156,81,2012-05-03 09:01
320,363,54,74,2012-05-03 09:01
411,2748,172,81,2012-05-03 09:02
577,2522,94,84,2012-05-03 09:02
411,1956,23,81,2012-05-03 09:02
411,2304,172,86,2012-05-03 09:03
411,2134,153,81,2012-05-03 09:03
497,2181,54,84,2012-05-03 09:05
497,538,54,84,2012-05-03 09:05
718,601,9,38,2012-05-03 09:05
155,1172,58,84,2012-05-03 09:06
129,2234,16,36,2012-05-03 09:08
129,1592,132,36,2012-05-03 09:08
656,2589,54,54,2012-05-03 09:09
141,698,32,25,2012-05-03 09:09
443,338,87,24,2012-05-03 09:10
530,1663,172,38,2012-05-03 09:10
530,1264,72,38,2012-05-03 09:10
692,1264,72,38,2012-05-03 09:10
530,862,156,38,2012-05-03 09:11
66,392,94,17,2012-05-03 09:11
530,1663,172,38,2012-05-03 09:12
667,558,137,84,2012-05-03 09:12
787,2247,5,58,2012-05-03 09:12
72,130,54,84,2012-05-03 09:14
311,1807,136,17,2012-05-03 09:15
311,2447,54,17,2012-05-03 09:15
61,1249,110,86,2012-05-03 09:16
533,748,115,84,2012-05-03 09:16
188,1938,11,38,2012-05-03 09:17
590,314,54,84,2012-05-03 09:18
520,2327,9,9,2012-05-03 09:18
520,2560,13,9,2012-05-03 09:18
569,1495,54,17,2012-05-03 09:18
375,422,42,12,2012-05-03 09:19
141,1296,156,25,2012-05-03 09:20
169,93,72,25,2012-05-03 09:21
309,2205,156,54,2012-05-03 09:21
766,2117,122,72,2012-05-03 09:22
309,157,54,54,2012-05-03 09:22
288,1268,54,84,2012-05-03 09:26
683,668,70,38,2012-05-03 09:27
372,1607,72,15,2012-05-03 09:28
460,937,35,18,2012-05-03 09:29
729,2522,94,84,2012-05-03 09:30
787,640,11,43,2012-05-03 09:30
411,737,110,81,2012-05-03 09:30
411,812,135,81,2012-05-03 09:30
340,309,54,38,2012-05-03 09:30
671,517,54,17,2012-05-03 09:31
314,1612,153,84,2012-05-03 09:32
447,1638,9,15,2012-05-03 09:32
98,813,122,84,2012-05-03 09:33
61,653,110,86,2012-05-03 09:36
391,403,11,38,2012-05-03 09:38
16,1517,67,17,2012-05-03 09:40
375,1737,48,50,2012-05-03 09:40
119,1047,11,84,2012-05-03 09:40
61,1362,156,74,2012-05-03 09:42
626,1551,87,67,2012-05-03 09:42
619,1373,139,38,2012-05-03 09:42
289,991,46,56,2012-05-03 09:42
619,1922,94,38,2012-05-03 09:43
289,758,11,84,2012-05-03 09:43
693,341,115,38,2012-05-03 09:43
94,685,11,84,2012-05-03 09:43
574,76,5,88,2012-05-03 09:44
272,2489,163,43,2012-05-03 09:47
544,2070,54,38,2012-05-03 09:47
350,1621,54,38,2012-05-03 09:48
411,2134,153,81,2012-05-03 09:49
190,1794,72,25,2012-05-03 09:50
123,874,54,38,2012-05-03 09:50
130,67,127,67,2012-05-03 09:52
254,1590,174,38,2012-05-03 09:52
622,63,99,17,2012-05-03 09:52
269,1535,170,81,2012-05-03 09:52
544,1068,110,38,2012-05-03 09:53
644,1645,156,84,2012-05-03 09:53
792,2631,170,84,2012-05-03 09:56
193,2220,54,38,2012-05-03 09:58
793,1648,54,17,2012-05-03 10:01
634,1034,24,84,2012-05-03 10:01
411,1468,65,84,2012-05-03 10:02
141,2659,123,84,2012-05-03 10:03
439,108,170,61,2012-05-03 10:04
254,779,6,38,2012-05-03 10:04
411,1894,165,84,2012-05-03 10:04
363,2074,94,84,2012-05-03 10:04
692,1556,54,84,2012-05-03 10:06
596,852,8,84,2012-05-03 10:07
335,1088,153,74,2012-05-03 10:07
563,1155,5,86,2012-05-03 10:07
815,2417,142,84,2012-05-03 10:09
815,2373,78,84,2012-05-03 10:09
358,2063,54,38,2012-05-03 10:10
409,2563,93,38,2012-05-03 10:11
727,1104,146,84,2012-05-03 10:11
335,1970,5,74,2012-05-03 10:11
683,607,54,38,2012-05-03 10:11
545,872,54,38,2012-05-03 10:12
750,1685,110,56,2012-05-03 10:14
654,1413,110,72,2012-05-03 10:15
94,185,88,84,2012-05-03 10:15
406,2657,156,38,2012-05-03 10:15
17,1940,87,17,2012-05-03 10:16
94,1530,8,84,2012-05-03 10:16
264,2219,153,38,2012-05-03 10:17
783,777,135,54,2012-05-03 10:17
141,1931,148,84,2012-05-03 10:18
512,2006,153,77,2012-05-03 10:20
326,56,87,17,2012-05-03 10:22
176,2292,159,84,2012-05-03 10:22
620,133,153,86,2012-05-03 10:22
620,1157,134,17,2012-05-03 10:23
709,992,51,74,2012-05-03 10:24
254,775,112,84,2012-05-03 10:25
317,848,2,38,2012-05-03 10:25
579,943,54,38,2012-05-03 10:25
254,2607,54,84,2012-05-03 10:29
532,2116,170,62,2012-05-03 10:29
714,2804,156,83,2012-05-03 10:31
89,1069,87,38,2012-05-03 10:32
577,1071,120,84,2012-05-03 10:34
141,2480,24,84,2012-05-03 10:35
400,981,91,23,2012-05-03 10:37
264,1237,153,17,2012-05-03 10:38
264,1995,123,17,2012-05-03 10:39
726,1734,54,38,2012-05-03 10:39
199,58,115,38,2012-05-03 10:40
199,986,88,38,2012-05-03 10:40
199,1185,105,38,2012-05-03 10:40
157,1680,5,48,2012-05-03 10:43
532,2116,170,62,2012-05-03 09:43
3,26,33,84,2012-05-03 10:45
364,2146,54,17,2012-05-03 10:45
577,360,123,84,2012-05-03 10:47
104,728,171,23,2012-05-03 10:48
169,1955,46,17,2012-05-03 10:48
349,786,5,81,2012-05-03 10:49
619,1913,54,56,2012-05-03 10:52
392,234,54,41,2012-05-03 10:53
231,1207,72,83,2012-05-03 10:53
294,301,13,81,2012-05-03 10:55
269,1757,5,19,2012-05-03 10:59
442,1617,11,38,2012-05-03 10:59
538,1361,127,5,2012-05-03 11:01
782,1440,9,29,2012-05-03 11:03
503,1604,127,77,2012-05-03 11:06
131,732,136,28,2012-05-03 11:13
367,980,54,38,2012-05-03 11:16
503,1858,106,33,2012-05-03 11:16
75,193,156,56,2012-05-03 11:17
75,1467,54,84,2012-05-03 11:17
75,28,156,49,2012-05-03 11:17
669,2411,35,66,2012-05-03 11:20
355,1502,11,38,2012-05-03 11:20
198,1326,33,84,2012-05-03 11:21
204,632,5,48,2012-05-03 11:21
77,2245,54,84,2012-05-03 11:21
204,1310,5,48,2012-05-03 11:21
742,962,11,38,2012-05-03 11:23
770,321,5,56,2012-05-03 11:27
49,1997,37,54,2012-05-03 11:27
355,232,63,38,2012-05-03 11:28
729,1670,132,45,2012-05-03 11:30
346,2763,142,86,2012-05-03 11:32
533,1646,5,81,2012-05-03 11:32
84,1609,155,46,2012-05-03 11:35
443,1005,67,24,2012-05-03 11:36
503,226,88,77,2012-05-03 11:36
397,1628,54,84,2012-05-03 11:38
262,1832,61,84,2012-05-03 11:39
204,2680,5,48,2012-05-03 11:40
31,1583,170,84,2012-05-03 11:41
21,470,106,41,2012-05-03 11:46
563,1611,156,86,2012-05-03 11:50
501,2677,170,38,2012-05-03 11:52
423,22,35,23,2012-05-03 11:53
84,2467,35,70,2012-05-03 11:53
611,49,156,17,2012-05-03 11:54
611,1843,152,17,2012-05-03 11:55
714,2712,88,56,2012-05-03 11:55
714,865,115,56,2012-05-03 11:55
577,1152,166,84,2012-05-03 11:56
783,890,5,54,2012-05-03 11:56
241,2112,106,7,2012-05-03 11:57
667,2750,58,84,2012-05-03 11:59
21,892,171,41,2012-05-03 12:00
171,306,27,5,2012-05-03 12:01
256,1299,170,38,2012-05-03 12:02
104,2783,94,23,2012-05-03 12:02
628,1514,54,17,2012-05-03 12:10
563,1232,156,38,2012-05-03 12:12
89,1265,54,38,2012-05-03 12:12
589,1689,118,84,2012-05-03 12:14
699,515,84,38,2012-05-03 12:16
144,1176,156,25,2012-05-03 12:16
722,22,35,23,2012-05-03 12:17
722,1339,63,23,2012-05-03 12:17
575,1401,156,56,2012-05-03 12:18
515,541,13,38,2012-05-03 12:20
189,77,156,25,2012-05-03 12:21
563,2657,156,38,2012-05-03 12:21
555,101,174,38,2012-05-03 12:22
563,460,153,38,2012-05-03 12:23
674,217,88,17,2012-05-03 12:25
563,759,142,38,2012-05-03 12:26
443,209,5,14,2012-05-03 12:26
537,755,170,55,2012-05-03 12:27
129,1731,170,68,2012-05-03 12:27
727,2617,147,84,2012-05-03 12:28
563,1006,27,38,2012-05-03 12:31
314,1168,127,84,2012-05-03 12:32
195,344,54,17,2012-05-03 12:33
259,1319,35,36,2012-05-03 12:33
144,2542,156,62,2012-05-03 12:34
620,1558,110,17,2012-05-03 12:35
259,863,54,36,2012-05-03 12:37
783,243,93,54,2012-05-03 12:38
644,71,33,84,2012-05-03 12:39
644,502,33,84,2012-05-03 12:39
84,1508,166,70,2012-05-03 12:39
783,337,156,54,2012-05-03 12:40
151,2264,127,41,2012-05-03 12:41
328,440,54,84,2012-05-03 12:41
783,2582,156,17,2012-05-03 12:42
563,154,54,38,2012-05-03 12:43
130,67,127,67,2012-05-03 12:43
130,1490,5,33,2012-05-03 12:43
204,2210,156,74,2012-05-03 12:46
439,163,120,43,2012-05-03 12:47
128,2318,153,86,2012-05-03 12:48
298,715,115,11,2012-05-03 12:49
730,397,5,67,2012-05-03 12:49
43,713,144,16,2012-05-03 12:50
128,2686,72,86,2012-05-03 12:52
359,764,87,38,2012-05-03 12:52
291,207,172,38,2012-05-03 12:53
186,1864,153,4,2012-05-03 12:54
344,290,122,58,2012-05-03 12:56
255,2388,88,72,2012-05-03 12:57
218,1498,54,38,2012-05-03 12:57
262,601,9,38,2012-05-03 12:57
569,2730,170,17,2012-05-03 12:58
304,1103,170,84,2012-05-03 13:00
43,626,55,84,2012-05-03 13:00
189,292,156,84,2012-05-03 13:00
204,2210,156,74,2012-05-03 13:01
403,1179,20,63,2012-05-03 13:02
254,2607,54,84,2012-05-03 13:02
403,2760,95,63,2012-05-03 13:03
403,2211,20,63,2012-05-03 13:03
100,1755,54,84,2012-05-03 13:03
574,76,5,88,2012-05-03 13:03
403,373,32,63,2012-05-03 13:03
403,1376,95,63,2012-05-03 13:04
716,2142,87,84,2012-05-03 13:04
31,483,27,84,2012-05-03 13:07
414,529,31,20,2012-05-03 13:07
766,2383,5,45,2012-05-03 13:09
766,1924,5,45,2012-05-03 13:09
766,1150,5,45,2012-05-03 13:09
43,1631,135,84,2012-05-03 13:10
49,1100,94,84,2012-05-03 13:10
503,1929,115,77,2012-05-03 13:10
46,158,72,12,2012-05-03 13:11
730,1750,5,67,2012-05-03 13:12
397,584,48,84,2012-05-03 13:13
565,386,48,51,2012-05-03 13:14
122,2105,170,84,2012-05-03 13:14
591,1975,135,86,2012-05-03 13:15
591,676,16,86,2012-05-03 13:16
98,2414,54,84,2012-05-03 13:17
77,484,142,84,2012-05-03 13:18
98,2394,92,84,2012-05-03 13:18
55,2412,54,84,2012-05-03 13:19
411,2312,14,84,2012-05-03 13:19
123,874,54,38,2012-05-03 13:19
43,1215,54,17,2012-05-03 13:20
738,283,5,15,2012-05-03 13:20
309,370,54,54,2012-05-03 13:21
614,710,11,56,2012-05-03 13:24
74,690,88,5,2012-05-03 13:26
488,2681,153,84,2012-05-03 13:28
216,2326,110,84,2012-05-03 13:28
216,2007,54,84,2012-05-03 13:29
216,964,54,84,2012-05-03 13:29
43,1304,170,86,2012-05-03 13:30
69,540,122,38,2012-05-03 13:30
434,2196,114,38,2012-05-03 13:32
155,1172,58,84,2012-05-03 13:33
69,1455,129,38,2012-05-03 13:35
144,2476,9,88,2012-05-03 13:35
176,265,137,84,2012-05-03 13:36
176,2532,46,84,2012-05-03 13:36
538,1132,156,5,2012-05-03 13:38
587,1286,54,17,2012-05-03 13:38
783,2270,166,38,2012-05-03 13:39
43,1282,142,86,2012-05-03 13:40
199,2236,115,38,2012-05-03 13:42
411,1029,115,84,2012-05-03 13:42
58,1719,87,84,2012-05-03 13:42
70,2054,12,84,2012-05-03 13:43
204,504,156,17,2012-05-03 13:43
204,1477,174,17,2012-05-03 13:44
204,414,109,17,2012-05-03 13:45
367,814,170,38,2012-05-03 13:45
186,1207,72,83,2012-05-03 13:48
780,1397,54,84,2012-05-03 13:49
43,2329,142,74,2012-05-03 13:50
359,1040,54,38,2012-05-03 13:52
533,2027,156,81,2012-05-03 13:52
204,2169,54,17,2012-05-03 13:54
186,869,156,83,2012-05-03 13:55
104,898,114,23,2012-05-03 13:56
94,178,133,84,2012-05-03 13:56
321,519,31,17,2012-05-03 13:57
559,1136,5,50,2012-05-03 13:58
613,1341,170,84,2012-05-03 13:59
736,709,127,22,2012-05-03 13:59
304,2794,25,17,2012-05-03 14:00
43,174,129,38,2012-05-03 14:00
559,1480,171,43,2012-05-03 14:02
623,2177,5,5,2012-05-03 14:02
84,119,5,46,2012-05-03 14:05
311,315,54,17,2012-05-03 14:06
219,251,88,68,2012-05-03 14:06
255,776,163,54,2012-05-03 14:10
738,2586,63,15,2012-05-03 14:11
463,1863,115,38,2012-05-03 14:13
591,100,54,31,2012-05-03 14:13
50,1160,122,38,2012-05-03 14:13
591,2792,87,31,2012-05-03 14:13
591,1426,154,31,2012-05-03 14:14
269,2281,134,56,2012-05-03 14:14
363,2460,72,84,2012-05-03 14:15
738,2280,106,15,2012-05-03 14:15
562,1714,54,84,2012-05-03 14:20
562,23,79,84,2012-05-03 14:20
669,854,88,84,2012-05-03 14:21
54,2299,87,34,2012-05-03 14:25
63,432,170,38,2012-05-03 14:27
7,516,110,84,2012-05-03 14:27
7,2287,122,84,2012-05-03 14:28
104,1335,142,18,2012-05-03 14:28
626,611,127,49,2012-05-03 14:29
722,21,93,52,2012-05-03 14:31
363,2074,94,84,2012-05-03 14:34
612,2552,115,11,2012-05-03 14:39
612,1138,115,11,2012-05-03 14:40
738,889,106,54,2012-05-03 14:43
77,2245,54,84,2012-05-03 14:44
186,1362,156,74,2012-05-03 14:44
624,1989,33,88,2012-05-03 14:44
186,1830,113,74,2012-05-03 14:44
171,306,27,5,2012-05-03 14:44
186,30,159,74,2012-05-03 14:45
186,2407,174,74,2012-05-03 14:46
294,1316,11,84,2012-05-03 14:47
612,1,88,11,2012-05-03 14:50
742,281,63,38,2012-05-03 14:50
439,2734,151,68,2012-05-03 14:51
107,2192,13,6,2012-05-03 14:51
186,467,174,74,2012-05-03 14:56
364,1215,54,17,2012-05-03 14:56
335,1317,127,41,2012-05-03 14:59
89,1069,87,38,2012-05-03 15:00
367,980,54,38,2012-05-03 15:02
626,1459,122,67,2012-05-03 15:04
151,68,5,31,2012-05-03 15:06
176,543,110,84,2012-05-03 15:08
1,712,87,4,2012-05-03 15:10
59,101,174,38,2012-05-03 15:13
785,1786,107,84,2012-05-03 15:19
157,1869,127,48,2012-05-03 15:21
767,22,35,23,2012-05-03 15:21
644,71,33,84,2012-05-03 15:26
98,2022,18,84,2012-05-03 15:27
98,544,14,84,2012-05-03 15:28
809,610,172,84,2012-05-03 15:28
88,267,115,74,2012-05-03 15:29
141,192,45,38,2012-05-03 15:29
199,2236,115,38,2012-05-03 15:30
156,1030,54,38,2012-05-03 15:30
189,1907,11,84,2012-05-03 15:31
27,2359,63,85,2012-05-03 15:31
740,717,142,70,2012-05-03 15:34
151,2647,171,31,2012-05-03 15:38
809,548,153,54,2012-05-03 15:39
463,2191,11,38,2012-05-03 15:39
545,2401,11,38,2012-05-03 15:41
504,156,134,81,2012-05-03 15:42
563,154,54,38,2012-05-03 15:43
325,2334,110,17,2012-05-03 15:44
325,315,54,17,2012-05-03 15:44
702,1026,5,5,2012-05-03 15:49
678,2661,18,66,2012-05-03 15:52
151,1515,99,31,2012-05-03 15:53
34,2438,9,28,2012-05-03 15:53
34,1212,9,28,2012-05-03 15:54
400,1011,162,53,2012-05-03 15:54
367,2439,11,38,2012-05-03 15:54
751,2460,72,84,2012-05-03 15:55
809,2655,171,15,2012-05-03 15:56
174,79,127,74,2012-05-03 15:56
61,2140,14,56,2012-05-03 15:57
157,1994,72,48,2012-05-03 15:57
503,2006,153,77,2012-05-03 15:59
157,1198,63,48,2012-05-03 15:59
503,1067,115,77,2012-05-03 15:59
157,118,93,48,2012-05-03 16:00
312,1683,60,64,2012-05-03 16:04
312,387,63,64,2012-05-03 16:05
730,1750,5,67,2012-05-03 16:07
724,771,5,24,2012-05-03 16:08
312,1911,63,64,2012-05-03 16:08
124,574,170,38,2012-05-03 16:09
625,1346,155,58,2012-05-03 16:11
634,2460,72,84,2012-05-03 16:12
251,1531,156,86,2012-05-03 16:12
678,445,5,9,2012-05-03 16:12
157,1680,5,48,2012-05-03 16:12
157,1358,5,48,2012-05-03 16:13
504,2371,11,54,2012-05-03 16:13
678,1457,122,9,2012-05-03 16:13
809,1775,174,54,2012-05-03 16:14
730,397,5,67,2012-05-03 16:15
138,856,170,13,2012-05-03 16:15
736,2378,127,47,2012-05-03 16:15
54,2225,63,34,2012-05-03 16:17
137,951,72,38,2012-05-03 16:20
198,282,94,84,2012-05-03 16:22
693,1610,115,38,2012-05-03 16:24
171,2166,13,5,2012-05-03 16:26
667,2687,174,17,2012-05-03 16:27
229,2064,172,38,2012-05-03 16:29
291,2803,115,38,2012-05-03 16:30
383,2003,54,86,2012-05-03 16:30
141,448,24,84,2012-05-03 16:31
363,366,157,84,2012-05-03 16:32
319,82,137,38,2012-05-03 16:32
309,1547,63,54,2012-05-03 16:32
625,1438,5,8,2012-05-03 16:34
466,47,127,10,2012-05-03 16:34
466,2180,63,2,2012-05-03 16:35
309,157,54,54,2012-05-03 16:35
363,2074,94,84,2012-05-03 16:36
305,846,156,84,2012-05-03 16:36
128,2318,153,86,2012-05-03 16:37
21,1485,174,84,2012-05-03 16:38
288,2273,11,84,2012-05-03 16:39
721,2754,156,84,2012-05-03 16:39
709,961,5,29,2012-05-03 16:43
89,1665,9,84,2012-05-03 16:44
141,1070,28,84,2012-05-03 16:47
335,2111,105,18,2012-05-03 16:48
335,198,126,23,2012-05-03 16:48
467,2209,42,52,2012-05-03 16:49
335,503,75,23,2012-05-03 16:50
533,1646,5,81,2012-05-03 16:51
119,2778,54,84,2012-05-03 16:55
130,67,127,67,2012-05-03 17:00
439,956,115,68,2012-05-03 17:00
101,1014,11,46,2012-05-03 17:09
805,1362,156,74,2012-05-03 17:10
702,1338,172,60,2012-05-03 17:10
624,1127,35,88,2012-05-03 17:13
624,2437,48,88,2012-05-03 17:13
63,2611,110,38,2012-05-03 17:14
624,1555,127,88,2012-05-03 17:14
205,636,113,84,2012-05-03 17:14
624,2429,127,88,2012-05-03 17:14
47,1728,172,28,2012-05-03 17:14
381,1901,65,67,2012-05-03 17:19
141,1649,110,84,2012-05-03 17:19
309,2205,156,54,2012-05-03 17:21
805,612,5,74,2012-05-03 17:22
174,1781,63,18,2012-05-03 17:22
200,1702,122,17,2012-05-03 17:23
15,1920,67,41,2012-05-03 17:23
35,1321,54,17,2012-05-03 17:26
179,95,13,82,2012-05-03 17:27
809,1652,156,54,2012-05-03 17:28
501,2578,12,38,2012-05-03 17:28
669,1540,55,84,2012-05-03 17:30
335,2261,171,9,2012-05-03 17:33
785,936,156,84,2012-05-03 17:34
624,1097,106,88,2012-05-03 17:36
624,447,5,13,2012-05-03 17:36
777,912,112,68,2012-05-03 17:37
312,1568,38,84,2012-05-03 17:37
557,742,122,38,2012-05-03 17:39
497,1448,72,84,2012-05-03 17:39
721,1829,153,48,2012-05-03 17:40
403,2186,61,63,2012-05-03 17:41
550,258,135,56,2012-05-03 17:42
63,1264,72,38,2012-05-03 17:43
131,634,5,67,2012-05-03 17:45
548,626,55,84,2012-05-03 17:46
748,439,163,81,2012-05-03 17:47
104,1974,95,18,2012-05-03 17:47
335,402,127,41,2012-05-03 17:48
732,1985,132,19,2012-05-03 17:48
312,2274,122,84,2012-05-03 17:49
797,2301,120,56,2012-05-03 17:49
520,1492,135,9,2012-05-03 17:49
144,2503,48,62,2012-05-03 17:51
251,2512,135,86,2012-05-03 17:53
386,2127,170,17,2012-05-03 17:54
669,1166,54,84,2012-05-03 17:54
27,1418,5,85,2012-05-03 17:54
30,2045,35,15,2012-05-03 17:54
404,2606,172,86,2012-05-03 17:56
84,1415,5,46,2012-05-03 17:59
703,793,156,17,2012-05-03 17:59
620,1157,134,17,2012-05-03 18:00
577,528,41,25,2012-05-03 18:01
119,486,170,84,2012-05-03 18:02
464,2790,153,34,2012-05-03 18:02
176,229,127,84,2012-05-03 18:05
171,2004,11,5,2012-05-03 18:05
154,2009,166,53,2012-05-03 18:09
156,2709,170,38,2012-05-03 18:10
327,1791,9,84,2012-05-03 18:10
328,679,170,38,2012-05-03 18:11
104,367,32,23,2012-05-03 18:11
9,1093,18,38,2012-05-03 18:15
125,1292,106,4,2012-05-03 18:15
488,620,170,38,2012-05-03 18:16
121,1711,152,17,2012-05-03 18:17
66,385,153,38,2012-05-03 18:17
411,542,174,84,2012-05-03 18:19
372,1333,170,84,2012-05-03 18:19
201,54,123,38,2012-05-03 18:20
309,2696,72,17,2012-05-03 18:20
613,2709,170,38,2012-05-03 18:20
229,1533,122,17,2012-05-03 18:21
121,784,152,17,2012-05-03 18:22
101,2011,35,38,2012-05-03 18:22
799,2525,122,84,2012-05-03 18:24
628,2753,156,17,2012-05-03 18:25
327,2701,156,84,2012-05-03 18:26
400,1839,11,53,2012-05-03 18:26
740,649,19,46,2012-05-03 18:26
740,141,5,46,2012-05-03 18:27
740,2554,5,46,2012-05-03 18:27
364,2434,54,84,2012-05-03 18:27
507,2196,114,38,2012-05-03 18:28
467,2155,5,9,2012-05-03 18:30
359,613,67,41,2012-05-03 18:31
248,1821,170,12,2012-05-03 18:31
89,655,171,84,2012-05-03 18:31
264,2251,88,38,2012-05-03 18:35
589,1083,122,84,2012-05-03 18:37
174,79,127,74,2012-05-03 18:39
359,113,67,41,2012-05-03 18:41
406,1264,72,38,2012-05-03 18:41
582,775,112,84,2012-05-03 18:43
37,1177,48,17,2012-05-03 18:43
642,1630,170,81,2012-05-03 18:43
628,1160,122,38,2012-05-03 18:45
563,446,122,38,2012-05-03 18:45
619,2338,31,38,2012-05-03 18:45
619,1845,110,38,2012-05-03 18:46
439,2734,151,68,2012-05-03 18:46
65,2522,94,84,2012-05-03 18:47
61,1264,72,38,2012-05-03 18:48
656,1385,5,81,2012-05-03 18:48
137,2624,5,22,2012-05-03 18:49
303,775,112,84,2012-05-03 18:52
411,1956,23,81,2012-05-03 18:54
507,2556,33,84,2012-05-03 18:54
411,2748,172,81,2012-05-03 18:54
147,621,105,84,2012-05-03 18:55
522,332,115,84,2012-05-03 18:56
406,1063,156,56,2012-05-03 18:58
167,2561,115,7,2012-05-03 19:02
327,2698,156,48,2012-05-03 19:02
385,1904,72,17,2012-05-03 19:03
746,1771,153,84,2012-05-03 19:03
624,447,5,13,2012-05-03 19:04
37,2222,99,17,2012-05-03 19:04
718,1408,127,51,2012-05-03 19:04
681,2631,170,84,2012-05-03 19:05
61,2794,25,17,2012-05-03 19:06
262,804,170,84,2012-05-03 19:07
288,1160,122,38,2012-05-03 19:08
714,1655,72,15,2012-05-03 19:08
628,775,112,84,2012-05-03 19:10
199,986,88,38,2012-05-03 19:12
199,58,115,38,2012-05-03 19:12
199,1185,105,38,2012-05-03 19:12
729,2340,99,38,2012-05-03 19:15
117,2249,115,5,2012-05-03 19:15
149,1184,54,17,2012-05-03 19:16
727,675,5,25,2012-05-03 19:17
385,2696,72,17,2012-05-03 19:18
512,22,35,23,2012-05-03 19:18
27,1418,5,85,2012-05-03 19:19
816,775,112,84,2012-05-03 19:20
72,1815,170,38,2012-05-03 19:20
189,2350,123,84,2012-05-03 19:21
344,912,112,68,2012-05-03 19:23
741,683,120,70,2012-05-03 19:25
503,1604,127,77,2012-05-03 19:28
674,2193,122,38,2012-05-03 19:28
450,1220,110,38,2012-05-03 19:29
503,323,115,77,2012-05-03 19:29
327,1402,27,30,2012-05-03 19:31
400,2009,166,53,2012-05-03 19:34
403,2186,61,63,2012-05-03 19:35
176,297,46,84,2012-05-03 19:35
179,2752,5,69,2012-05-03 19:35
730,2505,5,67,2012-05-03 19:35
391,2290,122,86,2012-05-03 19:35
403,2416,138,63,2012-05-03 19:36
234,2196,114,38,2012-05-03 19:39
740,1345,5,70,2012-05-03 19:40
740,1197,113,70,2012-05-03 19:40
794,111,63,84,2012-05-03 19:40
740,894,5,70,2012-05-03 19:41
740,1461,5,70,2012-05-03 19:41
809,2653,153,54,2012-05-03 19:41
742,2460,72,84,2012-05-03 19:44
168,2185,170,17,2012-05-03 19:45
141,1474,74,25,2012-05-03 19:45
171,306,27,5,2012-05-03 19:45
505,98,12,84,2012-05-03 19:46
518,1865,122,88,2012-05-03 19:47
767,2762,5,33,2012-05-03 19:47
434,837,123,38,2012-05-03 19:47
683,109,110,17,2012-05-03 19:48
125,624,63,46,2012-05-03 19:48
189,2662,48,84,2012-05-03 19:50
327,1134,87,30,2012-05-03 19:50
612,892,171,41,2012-05-03 19:50
612,2798,171,41,2012-05-03 19:50
633,2621,26,38,2012-05-03 19:50
612,892,171,41,2012-05-03 19:50
503,1248,153,67,2012-05-03 19:50
816,1947,70,38,2012-05-03 19:52
626,557,54,67,2012-05-03 19:54
189,650,123,38,2012-05-03 19:56
612,1293,106,84,2012-05-03 19:56
104,1278,122,23,2012-05-03 20:00
1,2516,72,54,2012-05-03 20:00
738,2801,156,48,2012-05-03 20:01
811,1347,170,46,2012-05-03 20:01
175,2764,122,38,2012-05-03 20:02
434,2196,114,38,2012-05-03 20:02
9,2081,84,38,2012-05-03 20:03
543,1581,122,38,2012-05-03 20:03
