Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
704,"[559, 715, 792, 799, 399, 563, 608, 681, 20]",122,84,"[21, 22, 20, 19, 1, 14, 16, 18, 0, 23, 2]","[1293, 892, 704, 1561, 1509, 151, 1480, 359, 1136, 1644, 2631, 1125, 2090, 686, 26, 53, 2474, 2000, 512, 2217, 1789, 2382, 814, 1170, 437, 1627, 2230, 2468, 1285, 2491, 2193, 491]","[1293, 892, 704, 359, 1136, 1125, 686, 53, 2474, 2000, 1480, 512, 1561, 1644, 2382, 1170, 437, 151, 2468, 2491, 491, 2090]"
705,"[450, 752, 511, 360, 110, 551]",122,38,"[21, 23, 0, 19, 20, 17, 15, 2]","[867, 1909, 1661, 1655, 1809, 2579, 1451, 2162, 1392, 2645, 618, 1524, 2656, 2794, 752]","[1661, 1655, 1809, 1909, 2162, 1524, 2794, 752]"
706,[547],5,60,"[13, 12, 18, 20, 19, 17, 22, 23, 14]","[1736, 706, 468, 1589, 1267, 2561, 2064, 1728, 1102, 892]","[1736, 706, 1589, 1267, 2561, 2064, 892]"
707,"[443, 94, 241, 75, 768, 775, 725]",156,17,"[16, 13, 9, 21, 12, 17, 15]","[645, 1005, 1431, 1153, 10, 313, 2057, 1908, 2112, 1161, 626, 1425, 2713, 347, 510, 2048]","[10, 2057, 1005, 2112, 1431, 626, 1425, 2713, 347, 510, 2048]"
708,"[747, 219]",54,17,"[14, 11, 15, 17, 13, 12, 8, 10, 9]","[413, 2363, 708, 1433, 1092, 491, 650, 114, 1662, 2664]","[413, 2363, 491, 708, 1662, 2664]"
709,"[338, 736, 526, 757, 749]",127,22,"[14, 9, 12, 13, 17, 2, 18, 3, 19]","[1712, 1673, 2120, 1950, 2378, 272, 2073, 2025, 1733, 973, 2189, 369, 1, 1077, 2083]","[1673, 1712, 2073, 1733, 2120, 1950, 973, 2378, 1, 272]"
710,"[289, 579, 614, 171]",11,56,"[20, 12, 8, 13, 14, 19, 16]","[2143, 825, 2343, 1247, 254, 2029, 710, 758, 1829, 963, 306, 473, 955, 1111, 409, 2788, 1837, 943, 1276, 1331, 2064]","[2343, 2143, 254, 1247, 306, 955, 409, 710, 2788, 758, 943, 1829, 1276, 2064, 825, 2029]"
711,"[471, 648, 641, 190, 85, 251, 395, 566, 580, 460]",174,17,"[17, 10, 13, 16, 14, 12]","[1823, 2512, 2463, 1989, 1705, 318, 1431, 83, 2755, 1272, 864, 1455, 959, 773, 1778, 1533, 1517]","[1823, 1989, 2512, 1705, 1431, 2755, 864, 959, 1778, 1517]"
712,[1],87,4,"[8, 7, 9, 15, 4, 5, 12]","[1207, 1523, 712, 488, 1545, 2277, 2622, 2516, 727]","[1207, 1523, 712, 488, 2622, 1545, 2516, 727, 2277]"
713,"[709, 43, 491, 174]",144,16,"[20, 12, 13, 7, 6, 9, 18, 11, 15, 5, 10]","[320, 626, 174, 1244, 307, 713, 1223, 957, 1631, 2241, 760, 1098, 1304, 1215, 961, 1603, 1282, 913, 599, 74]","[320, 626, 713, 1631, 957, 2241, 1223, 307, 760, 1215, 1244, 1098, 599, 961]"
714,"[90, 724]",171,59,"[20, 16, 23, 17, 21, 19, 9, 18, 11]","[771, 2782, 1338, 678, 2328, 2459, 2672, 714, 1240, 1005, 2740, 1570, 420, 384]","[771, 2459, 678, 1338, 2328, 2782, 714, 2740, 1570, 384]"
715,[298],115,11,"[17, 11, 18, 16, 14, 13, 12]","[1110, 1669, 451, 2405, 2282, 721]","[1110, 2405, 451, 1669, 2282, 721]"
716,"[376, 469, 242, 739, 271]",170,84,"[21, 19, 10, 18, 20, 12, 6, 13, 11]","[716, 1547, 2293, 1875, 598, 1663, 1259, 1588, 261, 1962, 1152, 2266]","[716, 1547, 2293, 1663, 1875, 1588, 598, 1962]"
717,"[740, 165, 384]",142,70,"[14, 10, 12, 11, 15, 13, 17, 21, 18]","[141, 535, 287, 1062, 2554, 477, 1840, 1130, 894, 2545, 1165, 649, 1503, 2467, 549, 1345]","[535, 1062, 141, 287, 1165, 649, 1503, 549, 1345]"
718,[44],115,48,"[16, 15, 10, 1, 11, 12, 22, 2, 18, 21, 9]","[1658, 672, 1314, 718, 1307, 2237, 883]","[672, 1658, 1307, 718, 1314]"
719,[709],142,29,"[9, 11, 14, 12, 15]","[961, 992, 626, 1050, 1888]","[992, 961, 1050]"
720,[5],106,86,"[7, 11]","[120, 1681, 1390, 2334]","[1681, 120, 1390, 2334]"
721,[298],5,52,"[0, 14, 17, 2, 20, 21, 16, 1, 19, 4, 23]","[721, 451, 1669, 2282, 1110, 1236, 2405, 537, 715, 1781, 2148, 752]","[721, 451, 2282, 1669, 2148, 1236]"
722,[351],39,38,"[15, 14, 17, 23, 18, 16, 10, 0, 12]","[722, 75, 1590, 829, 1944, 2460, 403, 1213, 101, 626, 2594, 1085, 610]","[75, 722, 1590, 1944, 2460, 101, 626, 829]"
723,"[75, 464, 217, 634, 622, 289, 215, 411, 224]",31,84,"[14, 21, 18, 17, 19, 20, 10]","[2160, 471, 313, 1578, 1774, 1239, 2350, 2460, 991, 1029, 812, 2095, 2790, 1855, 1289, 1034, 1907]","[313, 1578, 2160, 1239, 991, 812, 2790, 1289, 1907]"
724,"[75, 339, 365]",156,55,"[14, 17, 23, 10, 22, 7, 21, 11, 12, 9]","[2265, 673, 823, 2569, 2269, 476, 635, 2320, 2748, 171, 255, 1691, 2787, 1586, 84]","[673, 2265, 823, 476, 635, 171, 1691, 2787, 1586, 2569]"
725,"[398, 706, 460, 528]",72,17,"[12, 14, 8, 11, 9, 16, 21, 0, 18, 13, 10, 17]","[725, 2310, 49, 137, 89, 2257, 1873, 858, 1522, 658, 39, 1156, 892]","[725, 2310, 49, 137, 1522, 39, 89, 892]"
726,[84],174,46,"[10, 9, 11, 19]","[2431, 1415, 1057, 2367, 2115, 2575, 119, 1599, 2379, 2692, 221]","[1057, 2367, 2115, 119, 1415, 2431, 1599, 221]"
727,"[1, 75, 805, 365, 310]",156,5,"[7, 13, 11, 22, 21, 23, 6, 17, 10, 20, 15]","[458, 2171, 1216, 1436, 1545, 673, 2725, 2265, 712, 823, 2712, 434, 625, 205, 612]","[2171, 458, 1216, 1545, 1436, 434, 205, 612]"
728,[104],171,23,"[0, 9, 18, 7, 8, 20, 22, 11, 17, 16, 6, 10, 19, 13, 21, 12, 23, 15, 2, 14, 5, 4]","[1278, 1543, 2783, 2289, 1640, 1966, 200, 415, 1072, 485, 728, 898, 276, 2242, 643, 1335, 2671, 1074, 824, 2619, 367, 1513, 2524, 1932, 43, 1974, 1328, 2481, 1510, 1926, 2789]","[2289, 2783, 1543, 1640, 1072, 415, 485, 200, 1278, 643, 1335, 728, 1966, 276, 2671, 43, 898, 1974, 1074, 2242, 1513, 2524, 1932, 2619, 824, 2789, 367, 2481, 1328]"
729,"[805, 186]",106,74,"[15, 14, 17, 22, 16, 19]","[612, 861, 729, 2021, 1531, 1087, 316, 1830, 2754, 1015, 840, 2606, 533]","[861, 1531, 729, 1087, 612, 1830, 2754, 2606]"
730,[133],5,78,"[4, 13, 3, 1, 10, 0, 22, 8]","[790, 2490, 1269, 133, 730, 2314, 2230, 304, 1563]","[790, 2490, 1269, 2230, 730, 133, 1563]"
731,[98],94,84,"[16, 20, 19, 21, 17, 7, 10, 12, 11, 8, 15]","[2457, 813, 1020, 1884, 746, 1273, 224, 987, 2207, 2583, 544, 1718, 2414, 2022, 2406, 2776, 985]","[1884, 2457, 987, 2207, 746, 1020, 2414, 1273, 544, 2776, 2583]"
732,[131],136,28,"[15, 10, 19, 11, 17, 9, 16, 12, 21, 18]","[634, 198, 732, 2459, 2111, 593, 201, 503, 304, 937]","[634, 198, 732, 2459, 937]"
733,[490],120,64,"[7, 10, 11, 18, 16, 17]","[525, 450, 2733, 2772, 2272, 1408, 1645, 2372]","[525, 450, 2272, 1408, 2372]"
734,[186],152,54,"[13, 0, 14, 23, 7]","[1207, 2516, 658, 1828, 807, 467, 1448, 869, 1054, 1362, 30, 1541, 1801, 892, 65, 700, 1752, 610, 1456, 1830, 548, 250, 1710, 2058]","[1207, 1828, 2516, 658, 1362, 30, 1541, 1801, 807, 892, 65, 1752, 1830, 467, 250, 2058]"
735,"[276, 381, 323, 82]",170,9,"[13, 19, 20, 22, 17, 1, 12]","[417, 689, 931, 1, 2263, 752, 937, 1901]","[417, 689, 1, 931, 752, 1901]"
736,"[735, 745, 35, 314, 426, 217, 640, 139, 58, 189, 480]",123,38,"[15, 17, 20, 19, 18, 16]","[1976, 1293, 1141, 2398, 137, 292, 1606, 1239, 2230, 1614, 960, 1939, 1992, 2035, 532, 1479, 2768, 1482, 1922, 293]","[1976, 1293, 1141, 1239, 1614, 2035, 1479, 1482, 293]"
737,"[411, 389]",110,81,"[12, 20, 9, 18, 10, 11, 14]","[812, 737, 2134, 1954, 1836, 175, 139, 2427, 161, 2410, 1562, 345, 1029, 2101, 1894]","[812, 737, 2134, 2427, 2410, 1954, 2101, 1836]"
738,[524],127,7,"[7, 5, 6, 19, 1, 15, 21, 0, 12, 13, 16, 22, 14, 17, 11]","[2110, 20, 1720, 1993, 820, 2535, 1301, 994, 1872, 252, 2675, 134, 1066, 2698, 2604, 146]","[2110, 1993, 1301, 252, 1066]"
739,[343],171,15,"[10, 9, 8, 19]","[342, 765, 1163, 826, 1584]","[765, 826, 1163, 342, 1584]"
740,"[497, 588]",72,40,"[8, 21, 6, 7, 17]","[658, 1344, 1602, 538, 172, 2516, 2181, 1273, 304, 2314, 1448, 1187, 2772, 1691, 2488, 158]","[658, 172, 2516, 1344, 2181, 158]"
741,"[157, 48, 783]",156,56,"[13, 21, 14, 18, 6, 15, 11, 17, 10]","[1063, 260, 1205, 129, 2739, 2355, 1869, 1401, 2627, 1994, 2320, 1848]","[1063, 260, 2739, 2627]"
742,"[584, 568, 557, 436, 652, 300, 373, 685, 349, 704, 28]",122,38,"[19, 23, 17, 18, 22, 0, 20, 12]","[742, 412, 1590, 686, 2441, 2522, 658, 1630, 786, 1002, 1158, 2681, 1728, 951, 2365, 1181, 72, 148, 2678, 702]","[2441, 658, 786, 1158, 742, 1728, 412, 2365, 1181, 148, 2678, 1590]"
743,[582],54,84,"[8, 9, 10, 11, 7]","[1497, 743, 618, 1285, 775, 1572, 1778, 1728, 2556]","[1497, 743, 618, 775, 1572, 1778, 1728, 2556, 1285]"
744,[247],174,70,"[21, 19, 20, 18, 6, 7, 22, 8, 14, 12, 5, 17, 3, 15]","[695, 2098, 2014, 1779, 1343, 1204, 1062, 2645, 298, 1588, 2314, 1563]","[695, 2098, 2014, 1779, 1343, 1204, 1062, 2645, 2314, 298]"
745,[32],115,84,"[11, 12]","[1211, 1486, 2302, 2652, 979]","[1486, 1211, 2302, 979]"
746,[98],54,84,"[10, 16, 15, 21, 12, 19, 20, 13]","[731, 813, 2406, 1168, 2414, 985, 2022, 2583, 1884, 2802, 1538, 2357]","[2406, 1168, 813, 731, 985, 1884, 2022, 2802, 1538, 2357]"
747,[127],170,20,"[13, 6, 12, 14]","[2310, 1656, 2380, 2316, 2129, 1128]","[1656, 2129, 1128, 2310, 2380]"
748,"[533, 581, 102]",115,84,"[8, 7, 9, 10, 15, 18, 11, 13]","[1646, 2027, 2645, 748, 2577, 2738, 32, 685, 2662, 1532, 1444]","[1646, 2027, 2577, 32, 2645, 748, 2662]"
749,[619],52,38,"[23, 9, 19, 2, 18, 8, 22, 14, 15, 12, 10]","[1948, 2426, 2338, 492, 2453, 2785, 1922, 2717, 1885, 1845, 589, 1094, 2332, 1373, 2805, 1573]","[1948, 2338, 2717, 1885, 1922, 589, 1094, 2426, 2332, 1373, 2785, 1573]"
750,"[86, 563, 75]",93,84,"[18, 21, 16, 20, 22, 19, 17]","[2460, 271, 2686, 2323, 974, 1582, 2168, 1232, 2045, 347, 2175, 1794, 175, 167, 454]","[271, 2686, 2460, 2323, 2045, 347, 2168, 175, 167, 1582, 454]"
751,[374],54,41,"[9, 8, 7]","[751, 912]","[751, 912]"
752,"[752, 312, 413, 644, 298, 657, 94, 423, 714, 768, 323, 68, 492, 507]",24,84,"[1, 22, 23, 15, 21, 0, 2, 5]","[1635, 1080, 1171, 1938, 2287, 561, 53, 721, 735, 982, 1387, 2137, 626, 892, 2398, 1782, 1354, 1468, 71, 938, 937, 795, 934, 775, 2692, 705, 2045, 1326, 573]","[1171, 1635, 561, 721, 982, 2137, 892, 1782, 71, 937, 934, 2692, 2045, 573]"
753,"[596, 391, 681, 799, 23, 140, 393, 770, 617, 56]",122,38,"[0, 18, 22, 21, 1, 2, 3, 20]","[2636, 753, 1941, 1853, 2631, 437, 1250, 1898, 1460, 177, 2196, 2290, 1230, 400, 2556, 126, 1433, 2641, 658, 2193, 1759, 2525, 491, 2228, 1590, 969, 626, 2428]","[1941, 2636, 437, 753, 1460, 1230, 400, 126, 2641, 658, 1759, 491, 1250, 969, 2428]"
754,"[278, 708, 721, 84, 401, 331, 281, 269, 785, 25, 31, 335, 63, 180, 45, 604, 125, 377, 29, 188, 788, 410, 57, 189, 386, 24, 641, 38, 592, 6, 760, 34, 315, 455, 597, 449, 203, 98, 441, 775]",127,70,"[13, 21, 10, 12, 14, 16, 17, 18, 19, 20, 22, 23, 0, 3, 5, 7, 8, 9, 1, 6]","[754, 381, 922, 1757, 181, 677, 2159, 166, 105, 1870, 1559, 1264, 2479, 2164, 2445, 1912, 1071, 2214, 1930, 430, 1643, 2067, 875, 165, 2502, 2086, 1415, 1599, 506, 775, 1563, 2036, 1588, 1325, 2401, 1160, 2403, 25, 2805, 2460, 2154, 2089, 1469, 156, 1987, 2127, 1392, 2035, 2022, 15, 1016, 460, 1231, 530, 1576, 310, 780, 173, 1419, 1545, 137, 441, 326, 2048, 2347, 1681]","[754, 381, 2479, 2445, 2214, 430, 875, 2502, 922, 1599, 1563, 1588, 2401, 1757, 25, 181, 2460, 2089, 2127, 677, 15, 530, 310, 173, 166, 1419, 105, 441, 2048, 1870, 1681]"
755,"[474, 783, 537, 724]",170,55,"[13, 20, 18, 14, 16, 17, 9, 15, 12, 21, 10, 19]","[1113, 1504, 2415, 434, 256, 963, 2662, 1111, 771, 1338, 1703, 64, 2665, 2627, 1570, 1043, 2328, 384, 2645, 1848]","[1113, 1504, 2415, 256, 963, 1111, 771, 1338, 1703, 2665, 1848]"
756,"[305, 75, 87]",156,56,"[16, 8, 17, 0, 19, 13, 22, 9, 10, 23, 18, 14, 7, 21, 1, 12, 20, 2, 15, 11, 6]","[846, 2650, 756, 635, 2020, 2566, 1139, 899, 1868, 285, 1585, 347, 999, 2068, 1232, 881, 39, 2460, 1590, 1951, 1675, 500, 2754, 2314, 2064, 531, 2772, 1479, 933, 50, 193, 2504, 965, 625, 173, 1152, 2125, 2673, 1789, 208, 2699, 2358, 2753, 1763, 1614, 1905, 2145, 1663]","[846, 2650, 756, 899, 2020, 635, 2566, 1139, 1868, 347, 1232, 39, 285, 193, 2504, 965, 625, 2460, 173, 1152, 1951, 500, 2068, 999, 208, 2314, 2064, 1590, 2754, 531, 2772, 2358, 2753, 1479, 933, 1675, 881, 50, 2145]"
757,"[703, 788]",156,17,"[20, 18, 19, 23, 22, 17]","[241, 1708, 1582, 2136, 2570, 793, 1681, 1428, 2506, 918, 2682, 2116, 2146, 2347, 1208]","[1708, 241, 2136, 1428, 2506, 918, 2116, 2146, 2347, 1208]"
758,"[289, 119]",11,84,"[14, 8, 9, 17, 10, 15, 18, 11, 13, 22, 12, 16]","[991, 821, 758, 1481, 710, 2778, 2362, 125, 2710, 550, 2460, 1763, 1001, 1114]","[991, 821, 758, 2362, 2710, 1481, 710, 550, 2460, 1001]"
759,"[563, 592]",142,38,"[18, 19, 14, 13, 11, 12, 10, 7]","[154, 460, 616, 1006, 2691, 2657, 2284, 1611, 1232, 1582, 50, 18]","[154, 616, 2657, 1006, 1582, 50, 2691, 18, 2284]"
760,[491],135,16,"[19, 20, 5, 17, 15, 18, 21, 12, 6, 10, 7, 22]","[760, 2241, 1244, 957, 320, 713, 1098, 307, 1223]","[1244, 760, 2241, 307, 957, 713, 1098, 320, 1223]"
761,"[698, 591]",122,38,"[0, 21, 22, 23, 1, 19, 17, 20]","[1996, 2441, 562, 2140, 100, 2050]","[1996, 2441, 100, 562, 2050]"
762,"[576, 246, 175, 108, 451, 610]",170,38,"[12, 15, 18, 8, 14, 7, 11, 20, 19, 16, 17, 10]","[2487, 762, 81, 480, 2082, 1992, 231, 2441, 2805, 1985, 1105, 2559, 618, 2768, 1165, 1644, 2052, 2031, 2193, 1084, 304, 2119, 597]","[2487, 762, 1985, 2082, 2559, 2768, 81, 1165, 1644, 2031, 480, 2193, 1992, 231, 304, 2441, 597]"
763,"[611, 788, 69, 75]",156,56,"[11, 13, 19, 17, 7, 14, 22, 8, 15, 9, 18, 16, 10]","[1957, 1904, 2310, 2001, 1681, 2347, 2057, 347, 1092, 763, 2146, 697, 2698, 2257, 2408, 1389, 1843, 2452, 394]","[1957, 347, 1904, 1092, 2347, 2146, 697, 2698, 2257, 2408, 1389, 1843, 1681, 2452, 763]"
764,"[442, 519, 502, 709, 397, 46, 180, 359, 522, 704, 337, 31, 52, 354, 421, 619, 392, 103, 595]",87,38,"[15, 14, 10, 13, 16, 9, 17, 8, 11, 23, 19, 21, 12, 7, 6, 3, 22, 18, 0]","[772, 2517, 764, 132, 1617, 919, 1487, 2194, 164, 2761, 335, 1131, 866, 1949, 1628, 1946, 2445, 2398, 1782, 2460, 804, 1583, 1829, 975, 2546, 2413, 2074, 642, 845, 1796, 2218, 808, 1039, 1040, 2477, 1705, 2135, 1603, 128, 589, 1207, 2191, 1303, 1293, 1121, 678, 1044, 1880, 976, 686, 332, 2662, 659, 626, 1094, 2449, 888, 1770, 961, 992]","[772, 2517, 764, 1131, 1949, 164, 335, 2194, 866, 1487, 2460, 1583, 1829, 2546, 2445, 642, 845, 808, 1040, 2477, 1782, 1628, 919, 132, 128, 1207, 2191, 976, 1946, 2662, 626, 2449, 1770, 992]"
765,[343],171,15,"[11, 10, 19, 9, 8]","[826, 739, 765, 1584, 342, 1163, 2045]","[826, 1163, 1584, 765, 342]"
766,"[312, 411]",48,72,"[0, 12, 1, 22, 17, 10, 15, 9, 16, 13]","[2548, 2254, 2643, 1228, 2173, 794, 1186, 2598, 2311, 2580, 2139, 2274, 1051, 1846, 1080, 619, 2042, 1569, 2427]","[2254, 2548, 1228, 2311, 2274, 2580, 2139, 2173, 1080, 2042, 794, 2643, 1186, 2427]"
767,"[656, 489, 809, 552]",63,81,"[13, 9, 15, 12]","[423, 1928, 2726, 2577, 1665, 2450, 2701, 2725, 2045, 2589, 1385, 2144, 1652, 2653]","[423, 2726, 1928, 2450, 2045, 2589, 2144, 2653]"
768,[16],170,74,"[6, 8, 5, 7]","[1517, 972]",[1517]
769,[556],114,86,"[10, 9, 7, 8, 18, 11, 12, 15]","[1369, 2452, 879, 1904, 1463, 769, 1456]","[1369, 879, 2452, 1904, 1463, 769]"
770,"[727, 318, 189, 339, 556, 102, 75]",156,25,"[7, 13, 8, 22, 4, 9, 16, 6]","[2617, 675, 638, 2390, 770, 610, 77, 1053, 2322, 1871, 1582, 1220, 1409, 292, 2204, 479, 2452, 1393, 1369, 879, 1463, 2144, 2180, 381, 1645]","[2617, 638, 2390, 770, 675, 2322, 610, 1582, 1409, 292, 479, 77, 1369, 1463]"
771,[724],5,24,"[20, 23, 21, 11, 13, 14, 7, 12, 22, 17, 2, 5, 16, 9, 1, 15, 3, 0, 10, 18, 8, 6, 19]","[771, 2740, 2328, 384, 1338, 1240, 1570, 714, 1005, 1331, 1869, 1175, 2064, 678, 133, 755, 506, 1236, 1269, 1751, 1888, 1663, 2699, 1724, 1658, 420, 2459, 2782, 2182, 1043]","[771, 2740, 2328, 384, 1240, 1338, 1570, 1331, 1869, 714, 1236, 1269, 1751, 2699, 1658, 1005, 2782, 1043, 506, 1175]"
772,[442],115,38,"[15, 14, 13, 16, 9, 10, 11, 12, 7, 6, 8]","[764, 1487, 2761, 772, 1617, 573, 2332, 2590, 164, 1431, 2618, 101]","[1487, 764, 2761, 1617, 573, 2332, 772, 164, 1431, 2618, 101]"
773,"[511, 667, 420, 368, 544, 188, 641, 783, 268, 305, 507, 379, 75, 94, 619, 663, 150, 390]",31,38,"[14, 16, 12, 17, 15, 18, 19, 22, 1, 10, 9, 13]","[1590, 2043, 218, 773, 1896, 2270, 868, 1232, 1206, 129, 1919, 1052, 1375, 1151, 1451, 304, 83, 635, 2362, 491, 597, 2690, 1587, 1798, 1066, 1354, 1093, 2543, 1312, 1777, 2070, 2004, 274, 958, 2717, 1784, 711, 626, 1482, 2750, 1663, 944]","[1590, 1896, 1232, 1919, 1052, 1151, 2043, 304, 635, 491, 218, 773, 1587, 1354, 2543, 1777, 2004, 274, 2717, 711, 2750, 868, 1663, 944]"
774,"[487, 361, 211, 703, 321, 760, 157]",48,84,"[14, 15, 16, 18, 17, 8]","[1151, 2398, 1205, 1891, 2596, 1880, 26, 658, 1031, 650, 432, 1979, 571, 1475, 918, 2273, 1532, 1670, 2662]","[1205, 2596, 26, 1031, 432, 1979, 1151, 918, 1532, 2662]"
775,"[184, 77, 752, 180, 549, 496, 543, 527, 816, 375, 507, 628, 240, 528, 76, 21, 708, 137, 469, 412, 171, 782, 364, 710, 304, 254, 582, 303, 132, 90, 641, 510, 366, 108, 799, 369, 783, 14, 471, 397, 347, 75, 86, 624, 44, 707, 573, 687, 652, 215, 345, 598, 60, 470]",112,84,"[19, 18, 20, 22, 21, 17, 16, 10, 5, 4, 12, 15, 14, 8, 0, 1, 9, 13, 3]","[658, 775, 1525, 1280, 1670, 1160, 1293, 1756, 2101, 2460, 975, 455, 2662, 1389, 1264, 892, 951, 2160, 1613, 2434, 517, 626, 2011, 304, 1912, 1778, 1485, 253, 1314, 936, 2598, 1728, 2686, 974, 1665, 2487, 2782, 2624, 2161, 2004, 1290, 845, 2584, 754, 1563, 403, 2237, 779, 2607, 1303, 1002, 1641, 1298, 1456, 1045, 1933, 371, 2066, 1210, 101, 919, 1702, 1782, 2315, 2530, 989, 2805, 2340, 1948, 1061, 174, 1581, 1808, 808, 743, 1497, 1582, 1121, 1784, 2045, 148, 2064, 2756, 1419, 173, 629, 2012, 1482, 752, 2692, 1909, 1635, 2145, 1440, 1250, 2531, 1309, 2618, 1365, 1947]","[658, 775, 1525, 1280, 1670, 1389, 1293, 2460, 1756, 626, 2101, 1912, 1778, 455, 253, 1160, 2686, 1665, 2487, 2782, 951, 2004, 845, 754, 1563, 403, 2160, 2237, 2607, 1002, 1298, 1456, 1045, 1933, 2434, 2066, 1264, 1210, 919, 2315, 517, 989, 2340, 1948, 975, 1061, 174, 1808, 808, 1497, 1582, 1784, 2045, 148, 2756, 304, 173, 2012, 752, 1909, 1635, 1440, 2011, 2531, 2618, 1947]"
776,"[255, 416]",163,54,"[12, 14, 10, 15, 13, 9]","[2698, 465, 311, 2388, 85, 2064]","[465, 2698, 311, 2064, 85]"
777,"[783, 75]",135,54,"[7, 12, 8, 14, 9, 13, 0, 10, 11]","[385, 890, 944, 1470, 243, 2270, 2513, 850, 1829, 1848, 2582, 337, 1232, 2584, 207, 868, 1871, 351, 2108, 830, 2314]","[385, 890, 1470, 944, 243, 2513, 850, 1848, 337, 2314, 1232]"
778,[344],113,58,"[9, 8, 15, 4, 14, 7, 19, 3]","[290, 778, 640, 912, 1850]","[290, 778, 640, 912]"
779,"[506, 244, 254, 77, 707, 742]",6,38,"[17, 7, 10, 16, 1, 18]","[460, 101, 390, 779, 626, 2245, 1590, 775, 57, 455, 1613, 281, 1108]","[101, 390, 2245, 460, 775, 57, 1613, 779, 1108]"
780,"[727, 521, 641]",63,65,"[17, 15, 10, 5, 7, 9, 14]","[780, 675, 143, 2023, 1005, 754, 610]","[780, 143, 754, 675, 610]"
781,"[151, 381, 34, 323, 131, 51]",11,74,"[0, 3, 1, 14, 20, 2, 23]","[634, 781, 2472, 2603, 680, 1901, 2438, 430, 45, 1218, 1999, 68, 2475, 2023, 1, 678, 1444, 2557, 121, 941]","[2603, 430, 1218, 781, 634, 68, 2475, 2023, 1444, 680, 1901, 941]"
782,"[65, 463, 716]",11,84,"[9, 11, 13]","[782, 1333, 1161, 293, 2645, 262, 480, 1863, 547, 2142]","[782, 1333, 1161, 1863, 2142]"
783,"[279, 315]",127,38,"[23, 7, 22, 19, 1, 11, 18]","[783, 41, 2708, 548, 2119, 1670, 2460, 381, 228, 304]","[783, 41, 548, 2708, 1670, 381, 304]"
784,"[121, 398, 299, 387, 483, 37, 597, 316, 492, 772]",152,17,"[19, 7, 15, 12, 13, 20, 17, 18, 11, 21, 8, 16, 10, 14, 6]","[1711, 239, 784, 273, 1849, 137, 2770, 2062, 2257, 1238, 2310, 670, 1293, 1177, 571, 296, 1158, 2573, 2101, 2528, 1308, 1165, 1873, 2264, 1309, 1427, 2398, 950, 13]","[1711, 239, 784, 1849, 137, 2062, 2770, 571, 273, 296, 2573, 2528, 2310, 1165, 1873, 2257, 1427, 2398, 670, 13]"
785,[776],135,81,"[22, 17, 12, 16, 6, 15, 7, 14, 8, 19, 9, 4]","[327, 701, 910, 2275, 2386, 785, 1405, 490]","[327, 701, 2275, 1405, 785]"
786,[349],5,81,"[12, 11, 18, 22, 10, 15, 20, 13, 17, 0, 14, 19, 16, 1]","[1630, 786, 294, 254, 1741, 1601, 2525, 466, 924, 2277, 1670, 742]","[1630, 786, 294, 254, 924, 2277, 1741, 1601, 2525]"
787,[92],5,38,"[17, 4, 3, 23, 10, 22, 19, 9, 18, 1, 6, 11]","[949, 787, 1253, 2772, 1581, 2490, 1670, 2193, 114, 1125, 2101]","[949, 787, 1253, 2490, 2193, 2772, 1581]"
788,[306],54,84,"[11, 10, 9, 12, 13, 17, 14, 15]","[1001, 2212, 788, 486, 2446, 892, 2144, 137, 1614, 627, 2023, 2172, 1557]","[2212, 788, 892, 1001, 486, 2446, 1614, 2144, 627, 2023, 2172, 1557]"
789,[467],155,9,"[19, 17, 23, 5, 18, 22, 21, 7]","[2602, 2155, 1035, 789, 993, 1789, 158, 2233, 1036]","[2602, 1035, 1789, 158, 2155, 789, 1036, 993]"
790,[133],40,78,"[15, 11, 4, 16, 1, 12, 23, 2]","[730, 2490, 790, 2544, 2599, 280, 2654, 378]","[730, 2490, 280, 790, 2654]"
791,"[278, 764, 79]",27,84,"[12, 16, 8, 11, 15, 9, 17, 10, 13, 0, 20, 2, 4, 23, 18, 14]","[791, 2403, 302, 264, 2318, 204, 25, 2546, 2101, 160]","[791, 302, 264, 2403, 2318, 204, 2101, 160, 2546]"
792,[403],69,63,"[18, 1, 22, 7, 23, 0, 21, 6, 20, 12, 2]","[1179, 2091, 2716, 1376, 404, 2186, 2510, 792, 1772, 1224, 674, 2760, 373, 2211, 1662, 2721, 2425]","[1179, 2091, 2186, 1376, 1224, 2510, 2760, 2211, 1662, 792, 2425]"
793,"[703, 805, 563, 339]",156,17,"[17, 23, 18, 16, 5]","[2570, 241, 757, 1582, 1301, 2527, 2657, 966, 1428, 2682, 2753, 2618]","[241, 757, 2527, 966, 1428, 2618]"
794,[312],164,64,"[15, 0, 11, 16, 1, 22, 10, 5, 7, 4]","[1911, 387, 2173, 1186, 1683, 766, 2311, 2643, 1080, 46, 1228, 1783, 1846]","[387, 1683, 766, 2173, 2643, 1080, 1911, 1186, 46, 1228, 2311, 1783]"
795,[714],5,69,"[2, 23, 20, 17, 15, 16, 14, 22, 3, 18, 0, 13, 21, 1, 19]","[795, 398, 2712, 934, 2804, 865, 2057, 2748, 1601, 2278, 386, 1165, 1728, 752, 2161, 547, 2593]","[795, 398, 2712, 2804, 934, 2748, 2057, 1165, 865, 2278, 386, 752, 2593]"
